SaleDate,ProductCategoryName,Units,UnitOfMeasureName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,CCC Last Updated
5/21/2022,Vape Product,17473,Each,945885.06,19420,945885.06,0,0,19420,4/24/2023
5/19/2019,Raw Pre-Rolls,1155,Grams,19586.23,0,0,1183.5,19586.23,1183.5,4/24/2023
9/22/2022,Infused Pre-Rolls,4,Milligrams,125,0,0,6100,125,6100,4/24/2023
9/20/2022,Vape Product,15558,Each,731592.82,17525,731592.82,0,0,17525,4/24/2023
7/29/2019,Shake/Trim (by strain),184,Grams,4122.6,0,0,282.5,4122.6,282.5,4/24/2023
4/12/2021,Shake/Trim (by strain),817,Grams,26937.92,0,0,3278.1,26937.92,3278.1,4/24/2023
12/11/2019,Concentrate,178,Grams,12711,0,0,190.5,12711,190.5,4/24/2023
4/22/2019,Infused (edible),3482,Each,127783.86,4547,127783.86,0,0,4547,4/24/2023
1/16/2022,Buds,28460,Grams,1523448.2,0,0,121629.15,1523448.2,121629.15,4/24/2023
5/22/2019,Concentrate,180,Grams,12055.71,0,0,126.5,12055.71,126.5,4/24/2023
11/23/2021,Concentrate (Each),4551,Each,261170.82,5188,261170.82,0,0,5188,4/24/2023
9/16/2021,Infused (non-edible),428,Each,19551.3,488,19551.3,0,0,488,4/24/2023
3/1/2019,Buds,12107,Grams,462389.89,0,0,33589.5,462389.89,33589.5,4/24/2023
9/30/2022,Vape Product,24364,Each,1157306.77,27385,1157306.77,0,0,27385,4/24/2023
5/5/2019,Raw Pre-Rolls,1115,Grams,18864.8,0,0,1214,18864.8,1214,4/24/2023
3/30/2022,Raw Pre-Rolls,6,Milligrams,174.96,0,0,12000,174.96,12000,4/24/2023
10/28/2020,Kief,168,Grams,5490.36,0,0,197,5490.36,197,4/24/2023
12/12/2022,Vape Product,15792,Each,697264.03,17755,697264.03,0,0,17755,4/24/2023
8/15/2022,Shake/Trim (by strain),1904,Grams,62779.07,0,0,9901.3,62779.07,9901.3,4/24/2023
2/22/2020,Concentrate,216,Grams,15751,0,0,214.25,15751,214.25,4/24/2023
7/24/2021,Buds,25,Milligrams,1345.69,0,0,101500,1345.69,101500,4/24/2023
12/31/2022,Infused Pre-Rolls,3101,Grams,82540.85,0,0,3951.36,82540.85,3951.36,4/24/2023
7/30/2019,Concentrate,22,Grams,1719.88,0,0,18,1719.88,18,4/24/2023
9/6/2020,Kief,211,Grams,6961.16,0,0,248,6961.16,248,4/24/2023
6/29/2021,Infused Pre-Rolls,482,Grams,14223.01,0,0,522.71,14223.01,522.71,4/24/2023
9/4/2020,Concentrate,539,Grams,39805.29,0,0,561.1,39805.29,561.1,4/24/2023
7/23/2022,Vape Product,18998,Each,1004609.51,21343,1004609.51,0,0,21343,4/24/2023
5/19/2022,Vape Product,16385,Each,882193.18,18271,882193.18,0,0,18271,4/24/2023
9/27/2020,Infused Pre-Rolls,341,Grams,9219.69,0,0,388.2,9219.69,388.2,4/24/2023
3/11/2022,Vape Product,19582,Each,1139525.17,21637,1139525.17,0,0,21637,4/24/2023
3/20/2023,Infused (non-edible),202,Each,8686.4,,8686.4,0,0,251,4/24/2023
6/13/2019,Buds,15393,Grams,628461.99,0,0,44316.24,628461.99,44316.24,4/24/2023
7/10/2020,Infused (non-edible),275,Each,13425.65,341,13425.65,0,0,341,4/24/2023
7/14/2022,Concentrate (Bulk),19,Grams,896.22,0,0,42.39,896.22,42.39,4/24/2023
2/11/2023,Vape Product,22042,Each,966638.23,25007,966638.23,0,0,25007,4/24/2023
10/3/2019,Concentrate,201,Grams,14725.62,0,0,217,14725.62,217,4/24/2023
2/14/2019,Infused (edible),2056,Each,70908.39,3090,70908.39,0,0,3090,4/24/2023
3/30/2022,Buds,27600,Grams,1396683.14,0,0,119443.65,1396683.14,119443.65,4/24/2023
7/5/2020,Concentrate,257,Grams,18779.77,0,0,273.28,18779.77,273.28,4/24/2023
9/24/2020,Kief,155,Grams,4779.34,0,0,175,4779.34,175,4/24/2023
8/23/2022,Concentrate (Bulk),16,Grams,879.75,0,0,14.17,879.75,14.17,4/24/2023
4/13/2022,Buds,27175,Grams,1384504.06,0,0,121729.58,1384504.06,121729.58,4/24/2023
9/10/2021,Vape Product,15898,Each,997905.57,17654,997905.57,0,0,17654,4/24/2023
3/13/2021,Vape Product,13184,Each,867218.49,14952,867218.49,0,0,14952,4/24/2023
5/11/2021,Vape Product,8880,Each,568860.72,10003,568860.72,0,0,10003,4/24/2023
1/31/2022,Infused Pre-Rolls,957,Grams,32453.32,0,0,1074.14,32453.32,1074.14,4/24/2023
10/25/2019,Shake/Trim (by strain),471,Grams,8910.25,0,0,608,8910.25,608,4/24/2023
9/12/2021,Concentrate (Each),4235,Each,249751.01,4722,249751.01,0,0,4722,4/24/2023
2/28/2023,Concentrate (Each),3319,Each,137338.36,3766,137338.36,0,0,3766,4/24/2023
1/10/2022,Vape Product,11643,Each,692419.93,13027,692419.93,0,0,13027,4/24/2023
7/5/2021,Vape Product,11434,Each,726700.22,12740,726700.22,0,0,12740,4/24/2023
5/31/2020,Infused (non-edible),163,Each,6600.55,180,6600.55,0,0,180,4/24/2023
3/3/2022,Buds,31674,Grams,1676817.72,0,0,139356.42,1676817.72,139356.42,4/24/2023
7/5/2019,Buds,20064,Grams,895056.94,0,0,64012.34,895056.94,64012.34,4/24/2023
5/18/2022,Infused Pre-Rolls,4,Milligrams,120,0,0,4000,120,4000,4/24/2023
1/15/2022,Concentrate,1,Milligrams,80,0,0,1000,80,1000,4/24/2023
1/30/2021,Shake/Trim (by strain),422,Grams,16976.21,0,0,2159.5,16976.21,2159.5,4/24/2023
11/4/2021,Vape Product,12772,Each,775993.74,14149,775993.74,0,0,14149,4/24/2023
11/11/2020,Vape Product,6484,Each,443194.29,7549,443194.29,0,0,7549,4/24/2023
8/7/2020,Concentrate (Each),3746,Each,219542.95,4223,219542.95,0,0,4223,4/24/2023
1/18/2019,Buds,7173,Grams,280392.55,0,0,19639.05,280392.55,19639.05,4/24/2023
11/11/2021,Infused (non-edible),387,Each,17964.84,476,17964.84,0,0,476,4/24/2023
12/9/2020,Kief,109,Grams,3607,0,0,133,3607,133,4/24/2023
5/19/2022,Shake/Trim (by strain),1545,Grams,61871.2,0,0,10290.75,61871.2,10290.75,4/24/2023
1/23/2019,Shake/Trim (by strain),175,Grams,4851.6,0,0,311.25,4851.6,311.25,4/24/2023
1/9/2021,Vape Product,10784,Each,703341.13,12390,703341.13,0,0,12390,4/24/2023
2/1/2023,Concentrate (Each),4660,Each,198138.34,5433,198138.34,0,0,5433,4/24/2023
12/22/2021,Vape Product,18188,Each,1083069.62,20387,1083069.62,0,0,20387,4/24/2023
1/19/2023,Kief,125,Grams,3003.43,0,0,144.7,3003.43,144.7,4/24/2023
2/11/2022,Concentrate,1,Milligrams,40,0,0,500,40,500,4/24/2023
6/23/2020,Concentrate (Each),2072,Each,124527.43,2321,124527.43,0,0,2321,4/24/2023
2/27/2022,Vape Product,13803,Each,821118.31,15263,821118.31,0,0,15263,4/24/2023
2/27/2022,Infused Pre-Rolls,1089,Grams,37850.45,0,0,1247.51,37850.45,1247.51,4/24/2023
3/29/2021,Vape Product,8375,Each,535379.51,9366,535379.51,0,0,9366,4/24/2023
10/28/2021,Vape Product,12590,Each,779845.37,13917,779845.37,0,0,13917,4/24/2023
1/25/2021,Vape Product,6395,Each,418622.25,7259,418622.25,0,0,7259,4/24/2023
8/22/2021,Vape Product,9115,Each,562830.17,10020,562830.17,0,0,10020,4/24/2023
5/30/2021,Kief,112,Grams,3466.83,0,0,156.2,3466.83,156.2,4/24/2023
6/23/2022,Shake/Trim (by strain),1776,Grams,76875.57,0,0,13315.2,76875.57,13315.2,4/24/2023
8/3/2021,Buds,28903,Grams,1564932.66,0,0,113683.88,1564932.66,113683.88,4/24/2023
5/17/2022,Buds,3,Pounds,60.72,0,0,0,60.72,0,4/24/2023
12/5/2018,Buds,3257,Grams,120698.73,0,0,9144.26,120698.73,9144.26,4/24/2023
3/20/2020,Kief,45,Grams,1278,0,0,43,1278,43,4/24/2023
10/3/2021,Concentrate (Each),4350,Each,254543.46,4823,254543.46,0,0,4823,4/24/2023
2/19/2019,Shake/Trim (by strain),207,Grams,7026.86,0,0,511.65,7026.86,511.65,4/24/2023
12/10/2021,Infused (non-edible),478,Each,22258.94,572,22258.94,0,0,572,4/24/2023
11/29/2021,Buds,4,Pounds,290,0,0,0.05,290,0.05,4/24/2023
11/15/2019,Shake/Trim (by strain),621,Grams,11758.3,0,0,819.5,11758.3,819.5,4/24/2023
12/16/2020,Shake/Trim (by strain),261,Grams,4892.3,0,0,320.25,4892.3,320.25,4/24/2023
11/19/2022,Buds,42455,Grams,1902184.46,0,0,223010.07,1902184.46,223010.07,4/24/2023
11/27/2020,Vape Product,10368,Each,683952.09,12051,683952.09,0,0,12051,4/24/2023
1/17/2020,Buds,24186,Grams,1096538.45,0,0,75185.16,1096538.45,75185.16,4/24/2023
7/25/2022,Concentrate (Bulk),5,Grams,334,0,0,4.1,334,4.1,4/24/2023
4/10/2023,Infused (non-edible),173,Each,8071.39,,8071.39,0,0,233,4/24/2023
5/27/2021,Vape Product,11422,Each,740425.38,12852,740425.38,0,0,12852,4/24/2023
9/9/2019,Concentrate (Each),5178,Each,329445.31,5871,329445.31,0,0,5871,4/24/2023
12/16/2018,Concentrate (Each),2070,Each,115441.01,2345,115441.01,0,0,2345,4/24/2023
11/4/2020,Infused Pre-Rolls,357,Grams,9937.87,0,0,409.05,9937.87,409.05,4/24/2023
11/16/2019,Infused (non-edible),328,Each,14807.67,369,14807.67,0,0,369,4/24/2023
3/6/2022,Vape Product,13626,Each,807753.71,15015,807753.71,0,0,15015,4/24/2023
3/6/2023,Concentrate (Bulk),27,Grams,1119.29,,0,22.5,1119.29,22.5,4/24/2023
8/15/2021,Vape Product,12565,Each,803903.06,14137,803903.06,0,0,14137,4/24/2023
1/4/2020,Infused Pre-Rolls,983,Grams,19297.1,0,0,740.25,19297.1,740.25,4/24/2023
8/22/2021,Kief,94,Grams,2845.22,0,0,122.5,2845.22,122.5,4/24/2023
1/20/2021,Vape Product,6994,Each,452289.14,7914,452289.14,0,0,7914,4/24/2023
4/22/2022,Concentrate,14,Milligrams,680,0,0,17000,680,17000,4/24/2023
8/25/2022,Concentrate (Each),4598,Each,217962.93,5284,217962.93,0,0,5284,4/24/2023
4/22/2023,Buds,8,Pounds,239.5,,0,0.05,239.5,0.05,4/24/2023
12/3/2021,Shake/Trim (by strain),724,Grams,29742.27,0,0,4456.6,29742.27,4456.6,4/24/2023
11/20/2020,Vape Product,9077,Each,607595.07,10552,607595.07,0,0,10552,4/24/2023
4/8/2022,Concentrate,3,Kilograms,240,0,0,0,240,0,4/24/2023
6/20/2021,Buds,27492,Grams,1426213.01,0,0,101697.99,1426213.01,101697.99,4/24/2023
1/12/2020,Kief,14,Grams,490,0,0,14,490,14,4/24/2023
8/29/2021,Concentrate (Bulk),2,Grams,100,0,0,1.5,100,1.5,4/24/2023
12/23/2020,Infused (non-edible),451,Each,21026.4,593,21026.4,0,0,593,4/24/2023
12/27/2021,Vape Product,15091,Each,929935.78,16770,929935.78,0,0,16770,4/24/2023
6/3/2021,Vape Product,11975,Each,757996.87,13528,757996.87,0,0,13528,4/24/2023
10/23/2021,Vape Product,17104,Each,1048005.86,18987,1048005.86,0,0,18987,4/24/2023
6/8/2022,Buds,2,Ounces,130,0,0,0.37,130,0.37,4/24/2023
10/19/2022,Kief,205,Grams,4520.88,0,0,223.5,4520.88,223.5,4/24/2023
2/21/2021,Concentrate (Each),3228,Each,183970.24,3655,183970.24,0,0,3655,4/24/2023
10/14/2020,Waste,1,Grams,-50,0,0,-3.55,-50,-3.55,4/24/2023
4/3/2021,Vape Product,13884,Each,919014.73,15991,919014.73,0,0,15991,4/24/2023
6/26/2022,Infused (non-edible),291,Each,14472.52,340,14472.52,0,0,340,4/24/2023
12/25/2022,Buds,1842,Grams,54212.93,0,0,8444,54212.93,8444,4/24/2023
1/22/2019,Buds,695,Each,13289.72,1078,13289.72,0,0,1078,4/24/2023
8/7/2021,Raw Pre-Rolls,33,Milligrams,540.5,0,0,47500,540.5,47500,4/24/2023
4/7/2023,Shake/Trim (by strain),1644,Grams,68044.36,,0,15453.4,68044.36,15453.4,4/24/2023
2/14/2019,Infused (non-edible),449,Each,31159.79,487,31159.79,0,0,487,4/24/2023
5/8/2022,Infused Pre-Rolls,1332,Grams,42692.19,0,0,1540.71,42692.19,1540.71,4/24/2023
3/17/2020,Buds,17846,Grams,1005019.45,0,0,70492.4,1005019.45,70492.4,4/24/2023
3/30/2022,Concentrate,138,Grams,5800.25,0,0,114,5800.25,114,4/24/2023
6/18/2020,Kief,103,Grams,2823.63,0,0,120.5,2823.63,120.5,4/24/2023
7/19/2022,Concentrate,7,Milligrams,326.43,0,0,6064,326.43,6064,4/24/2023
12/31/2021,Infused Pre-Rolls,44,Milligrams,1325,0,0,53000,1325,53000,4/24/2023
11/25/2020,Concentrate (Each),3815,Each,226375.7,4307,226375.7,0,0,4307,4/24/2023
6/17/2019,Infused (non-edible),1180,Each,66762.93,1404,66762.93,0,0,1404,4/24/2023
5/19/2019,Shake/Trim,19,Grams,1046.79,0,0,80.5,1046.79,80.5,4/24/2023
11/19/2022,Buds,11,Pounds,649.29,0,0,0.09,649.29,0.09,4/24/2023
4/3/2023,Kief,117,Grams,3012.77,,0,136.1,3012.77,136.1,4/24/2023
3/30/2019,Concentrate (Each),7871,Each,446607.29,8659,446607.29,0,0,8659,4/24/2023
5/28/2022,Concentrate,119,Grams,6733.25,0,0,118.01,6733.25,118.01,4/24/2023
7/31/2019,Buds,14333,Grams,605916.64,0,0,42698.95,605916.64,42698.95,4/24/2023
3/10/2022,Concentrate (Each),4668,Each,247949.8,5369,247949.8,0,0,5369,4/24/2023
8/4/2022,Infused Pre-Rolls,1734,Grams,51134.61,0,0,2155.05,51134.61,2155.05,4/24/2023
8/15/2022,Concentrate,92,Grams,4961.9,0,0,99.5,4961.9,99.5,4/24/2023
6/18/2020,Vape Product,4870,Each,329894.64,5733,329894.64,0,0,5733,4/24/2023
4/18/2019,Buds,12821,Grams,483692.11,0,0,34539.26,483692.11,34539.26,4/24/2023
1/16/2021,Kief,119,Grams,3953.19,0,0,137,3953.19,137,4/24/2023
10/13/2022,Concentrate,289,Grams,12608.35,0,0,287,12608.35,287,4/24/2023
1/27/2023,Concentrate,353,Grams,17320.32,0,0,432.2,17320.32,432.2,4/24/2023
11/6/2022,Infused Pre-Rolls,1,Milligrams,19.5,0,0,1000,19.5,1000,4/24/2023
8/5/2019,Infused Pre-Rolls,34,Grams,907.2,0,0,52,907.2,52,4/24/2023
5/17/2022,Buds,26800,Grams,1303517.62,0,0,119665.14,1303517.62,119665.14,4/24/2023
7/12/2021,Kief,2,Milligrams,66,0,0,1430,66,1430,4/24/2023
9/22/2022,Infused (non-edible),242,Each,10534.09,377,10534.09,0,0,377,4/24/2023
12/24/2022,Shake/Trim (by strain),1252,Grams,48590.75,0,0,10626.2,48590.75,10626.2,4/24/2023
12/24/2019,Vape Product,1558,Each,97182.21,1614,97182.21,0,0,1614,4/24/2023
2/25/2023,Infused Pre-Rolls,4,Milligrams,104,0,0,2800,104,2800,4/24/2023
6/23/2019,Concentrate (Each),10,Grams,840,0,0,14,840,14,4/24/2023
11/21/2022,Concentrate,293,Grams,13140.4,0,0,284.5,13140.4,284.5,4/24/2023
11/29/2021,Buds,24396,Grams,1271595.67,0,0,98122.21,1271595.67,98122.21,4/24/2023
8/24/2020,Vape Product,6100,Each,407406.09,6999,407406.09,0,0,6999,4/24/2023
2/1/2020,Vape Product,5629,Each,382248.41,6362,382248.41,0,0,6362,4/24/2023
10/8/2020,Shake/Trim (by strain),565,Grams,10548.75,0,0,705,10548.75,705,4/24/2023
12/22/2019,Concentrate (Each),3147,Each,176868.76,3439,176868.76,0,0,3439,4/24/2023
6/9/2021,Infused (non-edible),246,Each,11538.46,330,11538.46,0,0,330,4/24/2023
7/4/2021,Shake/Trim (by strain),474,Grams,16282.14,0,0,2080.5,16282.14,2080.5,4/24/2023
4/8/2023,Concentrate,336,Grams,18809.68,,0,478.5,18809.68,478.5,4/24/2023
4/21/2021,Infused Pre-Rolls,445,Grams,13023.12,0,0,458.15,13023.12,458.15,4/24/2023
4/12/2022,Concentrate (Bulk),5,Grams,205.66,0,0,6,205.66,6,4/24/2023
7/23/2021,Kief,7,Milligrams,217.2,0,0,5290,217.2,5290,4/24/2023
4/22/2023,Buds,44119,Grams,1692774.45,,0,289793.73,1692774.45,289793.73,4/24/2023
5/8/2019,Shake/Trim,19,Grams,1149.91,0,0,91,1149.91,91,4/24/2023
2/7/2023,Concentrate,176,Grams,9168.27,0,0,220,9168.27,220,4/24/2023
4/25/2022,Infused Pre-Rolls,6,Milligrams,162,0,0,6000,162,6000,4/24/2023
6/16/2019,Shake/Trim (by strain),242,Grams,5627.5,0,0,409,5627.5,409,4/24/2023
8/4/2022,Concentrate,100,Grams,5522.15,0,0,102,5522.15,102,4/24/2023
4/8/2022,Concentrate,127,Grams,7060.1,0,0,132,7060.1,132,4/24/2023
10/9/2020,Infused (non-edible),285,Each,14233.04,380,14233.04,0,0,380,4/24/2023
2/10/2020,Vape Product,3146,Each,212940.63,3459,212940.63,0,0,3459,4/24/2023
1/15/2022,Concentrate (Each),6127,Each,340837.24,7100,340837.24,0,0,7100,4/24/2023
11/30/2022,Concentrate,255,Grams,9847.15,0,0,286,9847.15,286,4/24/2023
6/7/2020,Vape Product,3633,Each,242302.26,4181,242302.26,0,0,4181,4/24/2023
8/15/2020,Vape Product,8150,Each,558159.04,9497,558159.04,0,0,9497,4/24/2023
7/22/2020,Infused Pre-Rolls,192,Grams,5826.68,0,0,219.05,5826.68,219.05,4/24/2023
6/8/2022,Concentrate,65,Grams,3649.63,0,0,71,3649.63,71,4/24/2023
4/23/2021,Kief,1,Milligrams,120,0,0,0,120,0,4/24/2023
6/7/2022,Kief,102,Grams,3190.91,0,0,116.11,3190.91,116.11,4/24/2023
7/11/2021,Infused (non-edible),423,Each,19100.17,496,19100.17,0,0,496,4/24/2023
6/27/2020,Buds,22501,Grams,1227520.68,0,0,85652.75,1227520.68,85652.75,4/24/2023
3/16/2023,Infused Pre-Rolls,2300,Grams,58661.43,,0,2843.21,58661.43,2843.21,4/24/2023
11/4/2021,Kief,121,Grams,3702.09,0,0,142,3702.09,142,4/24/2023
10/4/2022,Concentrate,134,Grams,5951.71,0,0,132.5,5951.71,132.5,4/24/2023
3/28/2023,Concentrate,237,Grams,13038.05,,0,363.5,13038.05,363.5,4/24/2023
12/27/2022,Infused (non-edible),258,Each,11102.13,297,11102.13,0,0,297,4/24/2023
9/12/2021,Concentrate,14,Milligrams,745,0,0,10000,745,10000,4/24/2023
12/16/2020,Buds,26381,Grams,1376987.53,0,0,97204.96,1376987.53,97204.96,4/24/2023
9/28/2021,Infused Pre-Rolls,461,Grams,15023.08,0,0,478.33,15023.08,478.33,4/24/2023
6/2/2021,Shake/Trim (by strain),567,Grams,25907.18,0,0,3431.75,25907.18,3431.75,4/24/2023
9/19/2022,Shake/Trim (by strain),1621,Grams,54025.08,0,0,8885.45,54025.08,8885.45,4/24/2023
8/22/2022,Infused (edible),18432,Each,506165.06,24116,506165.06,0,0,24116,4/24/2023
3/8/2020,Kief,40,Grams,907.5,0,0,35,907.5,35,4/24/2023
1/5/2020,Buds,16067,Grams,725306.65,0,0,49522.01,725306.65,49522.01,4/24/2023
5/5/2022,Raw Pre-Rolls,33195,Grams,621391.9,0,0,50019.19,621391.9,50019.19,4/24/2023
7/17/2019,Concentrate (Each),6152,Each,371401.51,7034,371401.51,0,0,7034,4/24/2023
4/17/2022,Infused (non-edible),174,Each,7796.92,196,7796.92,0,0,196,4/24/2023
11/3/2021,Infused Beverage,1601,Each,24734.29,2938,24734.29,0,0,2938,4/24/2023
5/12/2021,Infused Beverage,1583,Each,24245.29,2890,24245.29,0,0,2890,4/24/2023
9/4/2022,Raw Pre-Rolls,36845,Grams,655763.33,0,0,59191.25,655763.33,59191.25,4/24/2023
7/4/2021,Infused Beverage,2389,Each,38120.48,4241,38120.48,0,0,4241,4/24/2023
10/22/2022,Infused (edible),29962,Each,814066.33,37953,814066.33,0,0,37953,4/24/2023
1/13/2021,Infused Pre-Rolls,353,Grams,9472.76,0,0,409.6,9472.76,409.6,4/24/2023
12/30/2022,Kief,178,Grams,4449,0,0,217.7,4449,217.7,4/24/2023
12/22/2022,Concentrate (Bulk),29,Grams,1096.53,0,0,29.5,1096.53,29.5,4/24/2023
10/22/2022,Concentrate (Each),5031,Each,241738.21,5855,241738.21,0,0,5855,4/24/2023
4/7/2019,Concentrate (Each),31,Grams,1764,0,0,32,1764,32,4/24/2023
8/8/2020,Shake/Trim,85,Grams,3406.8,0,0,274,3406.8,274,4/24/2023
11/23/2018,Buds,6834,Grams,197724.49,0,0,13969.82,197724.49,13969.82,4/24/2023
7/11/2022,Raw Pre-Rolls,29303,Grams,543187.52,0,0,42997.67,543187.52,42997.67,4/24/2023
4/29/2019,Infused (non-edible),383,Each,21084.79,463,21084.79,0,0,463,4/24/2023
3/23/2020,Shake/Trim,8,Grams,660,0,0,55,660,55,4/24/2023
11/10/2022,Raw Pre-Rolls,41688,Grams,716982.39,0,0,64645.25,716982.39,64645.25,4/24/2023
3/25/2023,Infused (edible),30073,Each,764783,,764783,0,0,37789,4/24/2023
5/2/2021,Concentrate (Each),3722,Each,217969.65,4041,217969.65,0,0,4041,4/24/2023
5/29/2022,Buds,1,Pounds,15,0,0,0,15,0,4/24/2023
2/15/2022,Shake/Trim (by strain),944,Grams,35904.42,0,0,5190.25,35904.42,5190.25,4/24/2023
2/25/2020,Shake/Trim (by strain),626,Grams,11440.14,0,0,773,11440.14,773,4/24/2023
3/4/2023,Raw Pre-Rolls,37561,Grams,599931.49,,0,61855.2,599931.49,61855.2,4/24/2023
11/11/2019,Infused Pre-Rolls,34,Grams,594,0,0,33.76,594,33.76,4/24/2023
10/26/2020,Infused (non-edible),216,Each,8413.81,258,8413.81,0,0,258,4/24/2023
4/22/2022,Infused (edible),26857,Each,724229.56,34581,724229.56,0,0,34581,4/24/2023
6/11/2021,Kief,115,Grams,3463.67,0,0,134.37,3463.67,134.37,4/24/2023
1/11/2022,Infused Beverage,1373,Each,21503.1,2685,21503.1,0,0,2685,4/24/2023
7/6/2021,Concentrate (Bulk),1,Grams,60,0,0,1,60,1,4/24/2023
9/11/2021,Infused Beverage,3576,Each,53932.15,6739,53932.15,0,0,6739,4/24/2023
1/17/2019,Shake/Trim (by strain),215,Grams,4189.2,0,0,263.5,4189.2,263.5,4/24/2023
1/15/2020,Vape Product,2817,Each,178557.44,3002,178557.44,0,0,3002,4/24/2023
5/17/2021,Kief,92,Grams,3059.05,0,0,153,3059.05,153,4/24/2023
4/7/2019,Shake/Trim,11,Grams,554.89,0,0,42,554.89,42,4/24/2023
9/19/2022,Buds,29705,Grams,1324001.55,0,0,143800.56,1324001.55,143800.56,4/24/2023
9/15/2020,Vape Product,6337,Each,421584.36,7379,421584.36,0,0,7379,4/24/2023
3/10/2023,Concentrate,345,Grams,17400.18,,0,489.6,17400.18,489.6,4/24/2023
5/11/2022,Concentrate,48,Grams,2561.82,0,0,53,2561.82,53,4/24/2023
12/13/2019,Buds,25134,Grams,1143706.7,0,0,78909.44,1143706.7,78909.44,4/24/2023
8/29/2021,Concentrate (Each),4274,Each,253170.61,4700,253170.61,0,0,4700,4/24/2023
2/12/2020,Kief,30,Grams,885,0,0,35,885,35,4/24/2023
11/5/2021,Infused (non-edible),486,Each,22643.18,579,22643.18,0,0,579,4/24/2023
5/21/2022,Shake/Trim (by strain),1769,Grams,62835.36,0,0,10038.5,62835.36,10038.5,4/24/2023
11/21/2022,Kief,108,Grams,3019.47,0,0,129.1,3019.47,129.1,4/24/2023
1/2/2023,Concentrate,278,Grams,13356.58,0,0,338.3,13356.58,338.3,4/24/2023
1/25/2022,Infused Pre-Rolls,834,Grams,28960.22,0,0,978.78,28960.22,978.78,4/24/2023
3/6/2023,Concentrate (Each),3940,Each,178532.7,,178532.7,0,0,4552,4/24/2023
7/9/2022,Concentrate,85,Grams,3876.65,0,0,87.1,3876.65,87.1,4/24/2023
9/20/2022,Raw Pre-Rolls,39,Milligrams,647.01,0,0,98000,647.01,98000,4/24/2023
3/9/2020,Infused Pre-Rolls,3,Grams,64,0,0,4,64,4,4/24/2023
7/28/2020,Concentrate (Each),2612,Each,156876.1,2987,156876.1,0,0,2987,4/24/2023
12/18/2018,Buds,4317,Grams,160745.08,0,0,11771.95,160745.08,11771.95,4/24/2023
12/4/2021,Buds,12,Pounds,754,0,0,0.13,754,0.13,4/24/2023
7/10/2020,Vape Product,6698,Each,461015.18,7793,461015.18,0,0,7793,4/24/2023
7/23/2021,Buds,37881,Grams,2048918.71,0,0,147516.8,2048918.71,147516.8,4/24/2023
8/25/2022,Concentrate (Bulk),13,Grams,820.04,0,0,12.6,820.04,12.6,4/24/2023
9/6/2022,Concentrate,151,Grams,7449.18,0,0,144.5,7449.18,144.5,4/24/2023
1/20/2021,Shake/Trim (by strain),312,Grams,10805,0,0,1119.25,10805,1119.25,4/24/2023
5/26/2021,Kief,1,Milligrams,30,0,0,1000,30,1000,4/24/2023
10/11/2019,Shake/Trim (by strain),495,Grams,17580.53,0,0,969,17580.53,969,4/24/2023
11/4/2022,Concentrate,296,Grams,12184.28,0,0,286.1,12184.28,286.1,4/24/2023
5/29/2020,Infused (non-edible),260,Each,12034.32,309,12034.32,0,0,309,4/24/2023
3/14/2020,Vape Product,7306,Each,507117.43,8273,507117.43,0,0,8273,4/24/2023
1/9/2022,Concentrate,2,Milligrams,160,0,0,2000,160,2000,4/24/2023
3/6/2022,Buds,28539,Grams,1498771.82,0,0,124125.12,1498771.82,124125.12,4/24/2023
8/30/2021,Concentrate (Bulk),1,Grams,50,0,0,1,50,1,4/24/2023
5/3/2019,Raw Pre-Rolls,1146,Grams,23883.18,0,0,1518.75,23883.18,1518.75,4/24/2023
8/8/2021,Raw Pre-Rolls,39,Milligrams,609,0,0,53000,609,53000,4/24/2023
5/14/2019,Infused (edible),3649,Each,142734.89,5228,142734.89,0,0,5228,4/24/2023
2/20/2021,Concentrate (Each),4314,Each,252543.3,4935,252543.3,0,0,4935,4/24/2023
8/17/2020,Concentrate,324,Grams,23808.79,0,0,348,23808.79,348,4/24/2023
6/6/2022,Vape Product,13492,Each,719705.39,15128,719705.39,0,0,15128,4/24/2023
9/21/2020,Kief,152,Grams,4967.42,0,0,173,4967.42,173,4/24/2023
1/13/2019,Buds,5547,Grams,215496.2,0,0,14982.17,215496.2,14982.17,4/24/2023
11/28/2022,Vape Product,17511,Each,772941.25,19907,772941.25,0,0,19907,4/24/2023
2/13/2019,Infused (non-edible),350,Each,24814.83,383,24814.83,0,0,383,4/24/2023
12/15/2018,Concentrate (Each),2270,Each,127930.01,2615,127930.01,0,0,2615,4/24/2023
4/6/2022,Vape Product,13030,Each,735844.37,14507,735844.37,0,0,14507,4/24/2023
10/6/2022,Vape Product,20355,Each,939855.35,23165,939855.35,0,0,23165,4/24/2023
11/5/2020,Infused Pre-Rolls,375,Grams,11189.93,0,0,472.3,11189.93,472.3,4/24/2023
3/16/2019,Infused (edible),4434,Each,151373.92,10867,151373.92,0,0,10867,4/24/2023
5/9/2022,Infused Pre-Rolls,1067,Grams,36306.93,0,0,1330.89,36306.93,1330.89,4/24/2023
10/17/2019,Concentrate,183,Grams,12900.05,0,0,191,12900.05,191,4/24/2023
3/7/2023,Concentrate (Bulk),26,Grams,960.21,,0,26,960.21,26,4/24/2023
