SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
1/13/2019,Concentrate,Grams,0,0,44,3066,44,3066
1/13/2019,Concentrate (Each),Each,2973,165128.83,0,0,2973,165128.83
1/13/2019,Infused (edible),Each,1282,35305.95,0,0,1282,35305.95
1/13/2019,Infused (non-edible),Each,321,22155,0,0,321,22155
1/13/2019,Kief,Grams,0,0,9,270,9,270
1/13/2019,Shake/Trim (by strain),Grams,0,0,479.75,7354.56,479.75,7354.56
1/14/2019,Buds,Each,1,12,0,0,1,12
1/14/2019,Buds,Grams,0,0,13999.2,204702.04,13999.2,204702.04
1/14/2019,Concentrate,Each,110,9340.44,0,0,110,9340.44
1/14/2019,Concentrate,Grams,0,0,46,3104,46,3104
1/14/2019,Concentrate (Each),Each,2509,144401.99,0,0,2509,144401.99
1/14/2019,Infused (edible),Each,971,26650.97,0,0,971,26650.97
1/14/2019,Infused (non-edible),Each,438,30515,0,0,438,30515
1/14/2019,Kief,Grams,0,0,15,450,15,450
1/14/2019,Shake/Trim (by strain),Grams,0,0,389.25,6046.16,389.25,6046.16
1/15/2019,Buds,Grams,0,0,14380.3,211565.91,14380.3,211565.91
1/15/2019,Concentrate,Each,110,8670.96,0,0,110,8670.96
1/15/2019,Concentrate,Grams,0,0,48.5,3017,48.5,3017
1/15/2019,Concentrate (Each),Each,2361,138163.45,0,0,2361,138163.45
1/15/2019,Infused (edible),Each,1604,41716.71,0,0,1604,41716.71
1/15/2019,Infused (non-edible),Each,467,32013.15,0,0,467,32013.15
1/15/2019,Kief,Grams,0,0,10,300,10,300
1/15/2019,Shake/Trim (by strain),Grams,0,0,321.5,5074.56,321.5,5074.56
1/16/2019,Buds,Each,1118,13219.72,0,0,1118,13219.72
1/16/2019,Buds,Grams,0,0,14592.87,211556.3,14592.87,211556.3
1/16/2019,Concentrate,Each,127,11165.01,0,0,127,11165.01
1/16/2019,Concentrate,Grams,0,0,51,3106,51,3106
1/16/2019,Concentrate (Each),Each,2642,155209.01,0,0,2642,155209.01
1/16/2019,Infused (edible),Each,1611,43836.41,0,0,1611,43836.41
1/16/2019,Infused (non-edible),Each,517,36856.64,0,0,517,36856.64
1/16/2019,Kief,Grams,0,0,8,219.6,8,219.6
1/16/2019,Shake/Trim (by strain),Grams,0,0,210.25,3340.08,210.25,3340.08
1/17/2019,Buds,Each,1498,17842.22,0,0,1498,17842.22
1/17/2019,Buds,Grams,0,0,16366.16,239894.18,16366.16,239894.18
1/17/2019,Concentrate,Each,93,7820.02,0,0,93,7820.02
1/17/2019,Concentrate,Grams,0,0,71,4512,71,4512
1/17/2019,Concentrate (Each),Each,2632,157900.94,0,0,2632,157900.94
1/17/2019,Infused (edible),Each,1900,55056.42,0,0,1900,55056.42
1/17/2019,Infused (non-edible),Each,587,44687.88,0,0,587,44687.88
1/17/2019,Shake/Trim (by strain),Grams,0,0,263.5,4189.2,263.5,4189.2
1/18/2019,Buds,Each,2102,25141.82,0,0,2102,25141.82
1/18/2019,Buds,Grams,0,0,17955.14,263046.39,17955.14,263046.39
1/18/2019,Concentrate,Each,80,4880,0,0,80,4880
1/18/2019,Concentrate,Grams,0,0,66,4215.8,66,4215.8
1/18/2019,Concentrate (Each),Each,3604,214511.62,0,0,3604,214511.62
1/18/2019,Infused (edible),Each,2176,63553.64,0,0,2176,63553.64
1/18/2019,Infused (non-edible),Each,403,29739.35,0,0,403,29739.35
1/18/2019,Shake/Trim (by strain),Grams,0,0,554,8629.33,554,8629.33
1/19/2019,Buds,Each,2005,23788.66,0,0,2005,23788.66
1/19/2019,Buds,Grams,0,0,19995.87,293398.07,19995.87,293398.07
1/19/2019,Concentrate,Each,99,5800.49,0,0,99,5800.49
1/19/2019,Concentrate,Grams,0,0,62.5,4462.5,62.5,4462.5
1/19/2019,Concentrate (Each),Each,3916,229799.84,0,0,3916,229799.84
1/19/2019,Infused (edible),Each,2700,72777.87,0,0,2700,72777.87
1/19/2019,Infused (non-edible),Each,558,37829.66,0,0,558,37829.66
1/19/2019,Shake/Trim (by strain),Grams,0,0,840.25,13031.88,840.25,13031.88
1/20/2019,Buds,Each,429,5017.82,0,0,429,5017.82
1/20/2019,Buds,Grams,0,0,5943.48,86471.39,5943.48,86471.39
1/20/2019,Concentrate,Each,29,1820,0,0,29,1820
1/20/2019,Concentrate,Grams,0,0,29,2139.6,29,2139.6
1/20/2019,Concentrate (Each),Each,1061,54714.59,0,0,1061,54714.59
1/20/2019,Infused (edible),Each,496,13465.73,0,0,496,13465.73
1/20/2019,Infused (non-edible),Each,258,17646.2,0,0,258,17646.2
1/20/2019,Shake/Trim (by strain),Grams,0,0,471,7249.56,471,7249.56
1/21/2019,Buds,Each,960,11457.62,0,0,960,11457.62
1/21/2019,Buds,Grams,0,0,13317.73,193425.85,13317.73,193425.85
1/21/2019,Concentrate,Each,47,2819.78,0,0,47,2819.78
1/21/2019,Concentrate,Grams,0,0,10.5,517.5,10.5,517.5
1/21/2019,Concentrate (Each),Each,2756,147368.04,0,0,2756,147368.04
1/21/2019,Infused (edible),Each,1585,41941.7,0,0,1585,41941.7
1/21/2019,Infused (non-edible),Each,625,38746.88,0,0,625,38746.88
1/21/2019,Shake/Trim (by strain),Grams,0,0,25,375,25,375
1/22/2019,Buds,Each,994,11891.58,0,0,994,11891.58
1/22/2019,Buds,Grams,0,0,15093.87,222523.4,15093.87,222523.4
1/22/2019,Concentrate,Each,37,2220,0,0,37,2220
1/22/2019,Concentrate,Grams,0,0,28.5,1923,28.5,1923
1/22/2019,Concentrate (Each),Each,2645,145427.64,0,0,2645,145427.64
1/22/2019,Infused (edible),Each,1495,41595.42,0,0,1495,41595.42
1/22/2019,Infused (non-edible),Each,492,32530.84,0,0,492,32530.84
1/22/2019,Shake/Trim (by strain),Grams,0,0,373,5829.6,373,5829.6
1/23/2019,Buds,Each,991,11780.65,0,0,991,11780.65
1/23/2019,Buds,Grams,0,0,17555.82,254691.19,17555.82,254691.19
1/23/2019,Concentrate,Each,8,274.74,0,0,8,274.74
1/23/2019,Concentrate,Grams,0,0,38.5,2732.5,38.5,2732.5
1/23/2019,Concentrate (Each),Each,2892,162204.03,0,0,2892,162204.03
1/23/2019,Infused (edible),Each,1742,47497.92,0,0,1742,47497.92
1/23/2019,Infused (non-edible),Each,612,38954.74,0,0,612,38954.74
1/23/2019,Shake/Trim (by strain),Grams,0,0,311.25,4851.6,311.25,4851.6
1/24/2019,Buds,Each,1237,14734.85,0,0,1237,14734.85
1/24/2019,Buds,Grams,0,0,17705.39,259372.61,17705.39,259372.61
1/24/2019,Concentrate,Each,3,180,0,0,3,180
1/24/2019,Concentrate,Grams,0,0,52,3185.5,52,3185.5
1/24/2019,Concentrate (Each),Each,2767,154851.42,0,0,2767,154851.42
1/24/2019,Infused (edible),Each,1658,43980.5,0,0,1658,43980.5
1/24/2019,Infused (non-edible),Each,619,34358.73,0,0,619,34358.73
1/24/2019,Shake/Trim (by strain),Grams,0,0,256.75,4002,256.75,4002
1/25/2019,Buds,Each,1742,20817.96,0,0,1742,20817.96
1/25/2019,Buds,Grams,0,0,23075.06,338287.96,23075.06,338287.96
1/25/2019,Concentrate,Each,5,170.01,0,0,5,170.01
1/25/2019,Concentrate,Grams,0,0,31.5,1896.96,31.5,1896.96
1/25/2019,Concentrate (Each),Each,4205,230431.53,0,0,4205,230431.53
1/25/2019,Infused (edible),Each,4009,91565.11,0,0,4009,91565.11
1/25/2019,Infused (non-edible),Each,453,28463.21,0,0,453,28463.21
1/25/2019,Shake/Trim (by strain),Grams,0,0,385.75,5982.9,385.75,5982.9
1/26/2019,Buds,Each,2096,24811.28,0,0,2096,24811.28
1/26/2019,Buds,Grams,0,0,24107.6,357142.67,24107.6,357142.67
1/26/2019,Concentrate,Each,217,18573.52,0,0,217,18573.52
1/26/2019,Concentrate,Grams,0,0,42.5,2620.2,42.5,2620.2
1/26/2019,Concentrate (Each),Each,4770,260342.65,0,0,4770,260342.65
1/26/2019,Infused (edible),Each,4325,93621.64,0,0,4325,93621.64
1/26/2019,Infused (non-edible),Each,462,31415.91,0,0,462,31415.91
1/26/2019,Kief,Grams,0,0,16,390,16,390
1/26/2019,Shake/Trim (by strain),Grams,0,0,331,5202,331,5202
1/27/2019,Buds,Each,1461,17437.11,0,0,1461,17437.11
1/27/2019,Buds,Grams,0,0,19864,291841.27,19864,291841.27
1/27/2019,Concentrate,Each,145,9691.97,0,0,145,9691.97
1/27/2019,Concentrate,Grams,0,0,47,3186,47,3186
1/27/2019,Concentrate (Each),Each,3507,199054.11,0,0,3507,199054.11
1/27/2019,Infused (edible),Each,3291,70978.85,0,0,3291,70978.85
1/27/2019,Infused (non-edible),Each,483,35365.86,0,0,483,35365.86
1/27/2019,Kief,Grams,0,0,34,850,34,850
1/27/2019,Shake/Trim (by strain),Each,97,1439,0,0,97,1439
1/27/2019,Shake/Trim (by strain),Grams,0,0,244.5,3706,244.5,3706
1/28/2019,Buds,Each,1022,12253,0,0,1022,12253
1/28/2019,Buds,Grams,0,0,18312.04,265051.41,18312.04,265051.41
1/28/2019,Concentrate,Each,127,9294.24,0,0,127,9294.24
1/28/2019,Concentrate,Grams,0,0,23,1518,23,1518
1/28/2019,Concentrate (Each),Each,2622,147609.32,0,0,2622,147609.32
1/28/2019,Infused (edible),Each,2276,55021.2,0,0,2276,55021.2
1/28/2019,Infused (non-edible),Each,350,27203.53,0,0,350,27203.53
1/28/2019,Kief,Grams,0,0,17,415,17,415
1/28/2019,Shake/Trim (by strain),Each,69,1029,0,0,69,1029
1/28/2019,Shake/Trim (by strain),Grams,0,0,302.45,3708.34,302.45,3708.34
1/29/2019,Buds,Each,772,9120.66,0,0,772,9120.66
1/29/2019,Buds,Grams,0,0,15439.67,222782.2,15439.67,222782.2
1/29/2019,Concentrate,Each,39,2257.51,0,0,39,2257.51
1/29/2019,Concentrate,Grams,0,0,30.5,1661,30.5,1661
1/29/2019,Concentrate (Each),Each,2171,123775.71,0,0,2171,123775.71
1/29/2019,Infused (edible),Each,1637,39433.64,0,0,1637,39433.64
1/29/2019,Infused (non-edible),Each,415,31804.7,0,0,415,31804.7
1/29/2019,Kief,Grams,0,0,32,800,32,800
1/29/2019,Shake/Trim (by strain),Each,1,9,0,0,1,9
1/29/2019,Shake/Trim (by strain),Grams,0,0,90,1206,90,1206
1/30/2019,Buds,Each,749,8861.57,0,0,749,8861.57
1/30/2019,Buds,Grams,0,0,14098.5,204406.31,14098.5,204406.31
1/30/2019,Concentrate,Each,1,25,0,0,1,25
1/30/2019,Concentrate,Grams,0,0,39,2716,39,2716
1/30/2019,Concentrate (Each),Each,2338,129190.53,0,0,2338,129190.53
1/30/2019,Infused (edible),Each,1918,39797.29,0,0,1918,39797.29
1/30/2019,Infused (non-edible),Each,388,29587,0,0,388,29587
1/30/2019,Kief,Grams,0,0,32,800,32,800
1/30/2019,Shake/Trim (by strain),Grams,0,0,183.25,2022,183.25,2022
1/31/2019,Buds,Each,1192,14006.43,0,0,1192,14006.43
1/31/2019,Buds,Grams,0,0,17335.5,250752.05,17335.5,250752.05
1/31/2019,Concentrate,Each,1,25,0,0,1,25
1/31/2019,Concentrate,Grams,0,0,44.5,2931,44.5,2931
1/31/2019,Concentrate (Each),Each,2954,169126.03,0,0,2954,169126.03
1/31/2019,Infused (edible),Each,2640,55603.89,0,0,2640,55603.89
1/31/2019,Infused (non-edible),Each,503,35359,0,0,503,35359
1/31/2019,Kief,Grams,0,0,2,50,2,50
1/31/2019,Shake/Trim (by strain),Grams,0,0,209.75,2316,209.75,2316
2/1/2019,Buds,Each,2056,24435.9,0,0,2056,24435.9
2/1/2019,Buds,Grams,0,0,22818.5,349111.42,22818.5,349111.42
2/1/2019,Concentrate,Each,205,20125.11,0,0,205,20125.11
2/1/2019,Concentrate,Grams,0,0,47,3065.4,47,3065.4
2/1/2019,Concentrate (Each),Each,3918,208170.68,0,0,3918,208170.68
2/1/2019,Infused (edible),Each,3729,77958.17,0,0,3729,77958.17
2/1/2019,Infused (non-edible),Each,572,38960,0,0,572,38960
2/1/2019,Shake/Trim (by strain),Grams,0,0,324.75,5080.62,324.75,5080.62
2/2/2019,Buds,Each,1905,22406.24,0,0,1905,22406.24
2/2/2019,Buds,Grams,0,0,26616.26,391914.49,26616.26,391914.49
2/2/2019,Concentrate,Each,230,22108.88,0,0,230,22108.88
2/2/2019,Concentrate,Grams,0,0,59,4038.8,59,4038.8
2/2/2019,Concentrate (Each),Each,4400,234096.87,0,0,4400,234096.87
2/2/2019,Infused (edible),Each,4817,102460.06,0,0,4817,102460.06
2/2/2019,Infused (non-edible),Each,636,41592,0,0,636,41592
2/2/2019,Shake/Trim (by strain),Grams,0,0,603,9699,603,9699
2/3/2019,Buds,Each,1269,14986.24,0,0,1269,14986.24
2/3/2019,Buds,Grams,0,0,17995.55,256825.78,17995.55,256825.78
2/3/2019,Concentrate,Each,157,15316.27,0,0,157,15316.27
2/3/2019,Concentrate,Grams,0,0,27,2052,27,2052
2/3/2019,Concentrate (Each),Each,3347,169468.76,0,0,3347,169468.76
2/3/2019,Infused (edible),Each,2086,49330.35,0,0,2086,49330.35
2/3/2019,Infused (non-edible),Each,513,35270.01,0,0,513,35270.01
2/3/2019,Shake/Trim (by strain),Grams,0,0,242.45,3862.18,242.45,3862.18
2/4/2019,Buds,Each,1057,12466.27,0,0,1057,12466.27
2/4/2019,Buds,Grams,0,0,17229.62,247443.49,17229.62,247443.49
2/4/2019,Concentrate,Each,115,11356.44,0,0,115,11356.44
2/4/2019,Concentrate,Grams,0,0,25,1958,25,1958
2/4/2019,Concentrate (Each),Each,3117,164512.93,0,0,3117,164512.93
2/4/2019,Infused (edible),Each,2157,49908.41,0,0,2157,49908.41
2/4/2019,Infused (non-edible),Each,459,30095,0,0,459,30095
2/4/2019,Kief,Grams,0,0,19,475,19,475
2/4/2019,Shake/Trim (by strain),Grams,0,0,320,4801.2,320,4801.2
2/5/2019,Buds,Each,929,10953.14,0,0,929,10953.14
2/5/2019,Buds,Grams,0,0,16667.35,241974.19,16667.35,241974.19
2/5/2019,Concentrate,Each,11,1100,0,0,11,1100
2/5/2019,Concentrate,Grams,0,0,25,1958.4,25,1958.4
2/5/2019,Concentrate (Each),Each,2894,155426.49,0,0,2894,155426.49
2/5/2019,Infused (edible),Each,2048,47016.76,0,0,2048,47016.76
2/5/2019,Infused (non-edible),Each,345,26255.01,0,0,345,26255.01
2/5/2019,Kief,Grams,0,0,38,950,38,950
2/5/2019,Shake/Trim (by strain),Grams,0,0,408.5,6522,408.5,6522
2/6/2019,Buds,Each,1068,12735.73,0,0,1068,12735.73
2/6/2019,Buds,Grams,0,0,16680.6,239460.08,16680.6,239460.08
2/6/2019,Concentrate,Each,3,300,0,0,3,300
2/6/2019,Concentrate,Grams,0,0,24,1992,24,1992
2/6/2019,Concentrate (Each),Each,2867,152228.62,0,0,2867,152228.62
2/6/2019,Infused (edible),Each,2450,55463.21,0,0,2450,55463.21
2/6/2019,Infused (non-edible),Each,382,26220.8,0,0,382,26220.8
2/6/2019,Kief,Grams,0,0,41,1025,41,1025
2/6/2019,Shake/Trim (by strain),Grams,0,0,378.5,5369.4,378.5,5369.4
2/7/2019,Buds,Each,1257,14842.92,0,0,1257,14842.92
2/7/2019,Buds,Grams,0,0,17680.59,256175.2,17680.59,256175.2
2/7/2019,Concentrate,Grams,0,0,27,2262,27,2262
2/7/2019,Concentrate (Each),Each,3426,183338.58,0,0,3426,183338.58
2/7/2019,Infused (edible),Each,6882,67773.09,0,0,6882,67773.09
2/7/2019,Infused (non-edible),Each,483,30490.03,0,0,483,30490.03
2/7/2019,Kief,Grams,0,0,2,50,2,50
2/7/2019,Shake/Trim (by strain),Grams,0,0,269.25,4169.58,269.25,4169.58
2/8/2019,Buds,Each,1731,20581.11,0,0,1731,20581.11
2/8/2019,Buds,Grams,0,0,21588.75,314448.92,21588.75,314448.92
2/8/2019,Concentrate,Grams,0,0,28,2406,28,2406
2/8/2019,Concentrate (Each),Each,5172,271962.13,0,0,5172,271962.13
2/8/2019,Infused (edible),Each,5922,86697.92,0,0,5922,86697.92
2/8/2019,Infused (non-edible),Each,611,41454,0,0,611,41454
2/8/2019,Shake/Trim (by strain),Grams,0,0,381,5826,381,5826
2/9/2019,Buds,Each,1810,21520,0,0,1810,21520
2/9/2019,Buds,Grams,0,0,24836.75,364116.82,24836.75,364116.82
2/9/2019,Concentrate,Grams,0,0,33,2696.4,33,2696.4
2/9/2019,Concentrate (Each),Each,5706,312715.88,0,0,5706,312715.88
2/9/2019,Infused (edible),Each,4849,100988.99,0,0,4849,100988.99
2/9/2019,Infused (non-edible),Each,608,40807,0,0,608,40807
2/9/2019,Shake/Trim (by strain),Grams,0,0,249.25,4228.44,249.25,4228.44
2/10/2019,Buds,Each,1785,21347.1,0,0,1785,21347.1
2/10/2019,Buds,Grams,0,0,18782.77,275296.73,18782.77,275296.73
2/10/2019,Concentrate,Each,81,7940.01,0,0,81,7940.01
2/10/2019,Concentrate,Grams,0,0,38,3044.4,38,3044.4
2/10/2019,Concentrate (Each),Each,3857,208838.03,0,0,3857,208838.03
2/10/2019,Infused (edible),Each,6367,76871.04,0,0,6367,76871.04
2/10/2019,Infused (non-edible),Each,531,33688,0,0,531,33688
2/10/2019,Shake/Trim (by strain),Grams,0,0,207.75,3538.8,207.75,3538.8
2/11/2019,Buds,Each,1167,13750.95,0,0,1167,13750.95
2/11/2019,Buds,Grams,0,0,17811.68,258574.27,17811.68,258574.27
2/11/2019,Concentrate,Each,82,7755.04,0,0,82,7755.04
2/11/2019,Concentrate,Grams,0,0,19,1518,19,1518
2/11/2019,Concentrate (Each),Each,2857,157142.39,0,0,2857,157142.39
2/11/2019,Infused (edible),Each,2465,53905,0,0,2465,53905
2/11/2019,Infused (non-edible),Each,601,38946,0,0,601,38946
2/11/2019,Shake/Trim (by strain),Grams,0,0,118,1852.8,118,1852.8
2/12/2019,Buds,Each,701,8275.57,0,0,701,8275.57
2/12/2019,Buds,Grams,0,0,9860.2,143980.6,9860.2,143980.6
2/12/2019,Concentrate,Each,42,4200,0,0,42,4200
2/12/2019,Concentrate,Grams,0,0,26,2118,26,2118
2/12/2019,Concentrate (Each),Each,1546,87475.32,0,0,1546,87475.32
2/12/2019,Infused (edible),Each,1149,25504.17,0,0,1149,25504.17
2/12/2019,Infused (non-edible),Each,417,28762,0,0,417,28762
2/12/2019,Shake/Trim (by strain),Grams,0,0,593.5,7241.4,593.5,7241.4
2/13/2019,Buds,Each,1083,12895.04,0,0,1083,12895.04
2/13/2019,Buds,Grams,0,0,16549.2,241632.98,16549.2,241632.98
2/13/2019,Concentrate,Each,57,5500.02,0,0,57,5500.02
2/13/2019,Concentrate,Grams,0,0,26,2055.6,26,2055.6
2/13/2019,Concentrate (Each),Each,2953,164626.01,0,0,2953,164626.01
2/13/2019,Infused (edible),Each,2469,55904.21,0,0,2469,55904.21
2/13/2019,Infused (non-edible),Each,373,24459,0,0,373,24459
2/13/2019,Shake/Trim (by strain),Grams,0,0,669,8537.52,669,8537.52
2/14/2019,Buds,Each,1337,15972.92,0,0,1337,15972.92
2/14/2019,Buds,Grams,0,0,19672.72,283423.59,19672.72,283423.59
2/14/2019,Concentrate,Each,122,12100.41,0,0,122,12100.41
2/14/2019,Concentrate,Grams,0,0,22,1746,22,1746
2/14/2019,Concentrate (Each),Each,3565,185182.24,0,0,3565,185182.24
2/14/2019,Infused (edible),Each,2779,61555.91,0,0,2779,61555.91
2/14/2019,Infused (non-edible),Each,472,30632,0,0,472,30632
2/14/2019,Shake/Trim (by strain),Grams,0,0,788.6,10012.18,788.6,10012.18
2/15/2019,Buds,Each,1919,22860.84,0,0,1919,22860.84
2/15/2019,Buds,Grams,0,0,24406,351366.85,24406,351366.85
2/15/2019,Concentrate,Each,150,14900.01,0,0,150,14900.01
2/15/2019,Concentrate,Grams,0,0,33,2642.4,33,2642.4
2/15/2019,Concentrate (Each),Each,5108,274896.6,0,0,5108,274896.6
2/15/2019,Infused (edible),Each,4184,90922.57,0,0,4184,90922.57
2/15/2019,Infused (non-edible),Each,696,48098,0,0,696,48098
2/15/2019,Kief,Grams,0,0,24,590,24,590
2/15/2019,Shake/Trim (by strain),Grams,0,0,503.25,8342.8,503.25,8342.8
2/16/2019,Buds,Each,2079,24750.66,0,0,2079,24750.66
2/16/2019,Buds,Grams,0,0,27265.16,387128.53,27265.16,387128.53
2/16/2019,Concentrate,Each,2,0.02,0,0,2,0.02
2/16/2019,Concentrate,Grams,0,0,36,2738.4,36,2738.4
2/16/2019,Concentrate (Each),Each,5994,323431,0,0,5994,323431
2/16/2019,Infused (edible),Each,5180,111866.36,0,0,5180,111866.36
2/16/2019,Infused (non-edible),Each,638,43078.05,0,0,638,43078.05
2/16/2019,Shake/Trim (by strain),Grams,0,0,677.8,9939.09,677.8,9939.09
2/17/2019,Buds,Each,1962,23409.88,0,0,1962,23409.88
2/17/2019,Buds,Grams,0,0,20671.8,302298.19,20671.8,302298.19
2/17/2019,Concentrate,Grams,0,0,36,3015.6,36,3015.6
2/17/2019,Concentrate (Each),Each,5057,271050.39,0,0,5057,271050.39
2/17/2019,Infused (edible),Each,3487,76805.35,0,0,3487,76805.35
2/17/2019,Infused (non-edible),Each,769,53814,0,0,769,53814
2/17/2019,Shake/Trim (by strain),Grams,0,0,769.4,10783.89,769.4,10783.89
2/18/2019,Buds,Each,1196,14111.66,0,0,1196,14111.66
2/18/2019,Buds,Grams,0,0,14781.4,213107.22,14781.4,213107.22
2/18/2019,Concentrate,Grams,0,0,18,1374,18,1374
2/18/2019,Concentrate (Each),Each,3291,177541.73,0,0,3291,177541.73
2/18/2019,Infused (edible),Each,2487,52277.86,0,0,2487,52277.86
2/18/2019,Infused (non-edible),Each,743,51265.4,0,0,743,51265.4
2/18/2019,Shake/Trim (by strain),Grams,0,0,502.7,6318.01,502.7,6318.01
2/19/2019,Buds,Each,1275,15096.84,0,0,1275,15096.84
2/19/2019,Buds,Grams,0,0,17502.93,253136.26,17502.93,253136.26
2/19/2019,Concentrate,Grams,0,0,31,2388,31,2388
2/19/2019,Concentrate (Each),Each,3132,172063.22,0,0,3132,172063.22
2/19/2019,Infused (edible),Each,2400,51110.97,0,0,2400,51110.97
2/19/2019,Infused (non-edible),Each,411,24530.01,0,0,411,24530.01
2/19/2019,Shake/Trim (by strain),Grams,0,0,511.65,7026.86,511.65,7026.86
2/20/2019,Buds,Each,1262,15016.06,0,0,1262,15016.06
2/20/2019,Buds,Grams,0,0,17531.18,257487.19,17531.18,257487.19
2/20/2019,Concentrate,Grams,0,0,73,5033.16,73,5033.16
2/20/2019,Concentrate (Each),Each,3327,174371.89,0,0,3327,174371.89
2/20/2019,Infused (edible),Each,2210,44883.15,0,0,2210,44883.15
2/20/2019,Infused (non-edible),Each,32,849,0,0,32,849
2/20/2019,Shake/Trim,Grams,0,0,45.3,388.29,45.3,388.29
2/20/2019,Shake/Trim (by strain),Grams,0,0,365.3,5869.2,365.3,5869.2
2/21/2019,Buds,Each,1291,15228.87,0,0,1291,15228.87
2/21/2019,Buds,Grams,0,0,18252.76,267623.49,18252.76,267623.49
2/21/2019,Concentrate,Grams,0,0,83,5705.71,83,5705.71
2/21/2019,Concentrate (Each),Each,3497,177498.54,0,0,3497,177498.54
2/21/2019,Infused (edible),Each,2786,59731.18,0,0,2786,59731.18
2/21/2019,Infused (non-edible),Each,44,1224,0,0,44,1224
2/21/2019,Shake/Trim,Grams,0,0,24.1,206.57,24.1,206.57
2/21/2019,Shake/Trim (by strain),Grams,0,0,398.85,6046.8,398.85,6046.8
2/22/2019,Buds,Each,2179,26040.33,0,0,2179,26040.33
2/22/2019,Buds,Grams,0,0,24968.3,363955.67,24968.3,363955.67
2/22/2019,Concentrate,Grams,0,0,95,6532.1,95,6532.1
2/22/2019,Concentrate (Each),Each,5027,249561.79,0,0,5027,249561.79
2/22/2019,Infused (edible),Each,4086,101822.72,0,0,4086,101822.72
2/22/2019,Infused (non-edible),Each,34,869.4,0,0,34,869.4
2/22/2019,Shake/Trim (by strain),Grams,0,0,560.5,9408,560.5,9408
2/23/2019,Buds,Each,2338,27693.63,0,0,2338,27693.63
2/23/2019,Buds,Grams,0,0,28529.57,419760.99,28529.57,419760.99
2/23/2019,Concentrate,Grams,0,0,81,5728.12,81,5728.12
2/23/2019,Concentrate (Each),Each,5956,282549.51,0,0,5956,282549.51
2/23/2019,Infused (edible),Each,4743,122148.08,0,0,4743,122148.08
2/23/2019,Infused (non-edible),Each,51,1421.8,0,0,51,1421.8
2/23/2019,Shake/Trim (by strain),Grams,0,0,511.5,8564.4,511.5,8564.4
2/24/2019,Buds,Each,1556,18289.74,0,0,1556,18289.74
2/24/2019,Buds,Grams,0,0,18933.15,278959.75,18933.15,278959.75
2/24/2019,Concentrate,Grams,0,0,98,6700.86,98,6700.86
2/24/2019,Concentrate (Each),Each,4180,195114.24,0,0,4180,195114.24
2/24/2019,Infused (edible),Each,2924,76763.19,0,0,2924,76763.19
2/24/2019,Infused (non-edible),Each,46,1246.01,0,0,46,1246.01
2/24/2019,Shake/Trim (by strain),Grams,0,0,320.25,5378.4,320.25,5378.4
2/25/2019,Buds,Each,1043,12411.04,0,0,1043,12411.04
2/25/2019,Buds,Grams,0,0,15540.86,227454.22,15540.86,227454.22
2/25/2019,Concentrate,Grams,0,0,62,4621.48,62,4621.48
2/25/2019,Concentrate (Each),Each,3146,155145.41,0,0,3146,155145.41
2/25/2019,Infused (edible),Each,1908,50159.56,0,0,1908,50159.56
2/25/2019,Infused (non-edible),Each,43,1135.11,0,0,43,1135.11
2/25/2019,Shake/Trim (by strain),Grams,0,0,352.25,5803.2,352.25,5803.2
2/26/2019,Buds,Each,1244,14067.6,0,0,1244,14067.6
2/26/2019,Buds,Grams,0,0,17518.75,253550.32,17518.75,253550.32
2/26/2019,Concentrate,Grams,0,0,29,2284.51,29,2284.51
2/26/2019,Concentrate (Each),Each,3269,163286.43,0,0,3269,163286.43
2/26/2019,Infused (edible),Each,2204,55429.64,0,0,2204,55429.64
2/26/2019,Infused (non-edible),Each,43,1144,0,0,43,1144
2/26/2019,Shake/Trim (by strain),Grams,0,0,357.25,5844,357.25,5844
