RecordNo,ActivitySummaryDate,PlantTrackedCount,PlantBatchCount,StrainActiveCount,PlantImmatureCount,HarvestActiveCount,PlantVegetativeCount,PlantFloweringCount,PlantHarvestedCount,PlantDestroyedCount,EmployeeCount,ProductActiveCount,PackageActiveCount
547,4/21/2020,479.702040816,6.763265306,50.170961718,289.828571429,2.828571429,199.906122449,279.795918367,1552.506122449,442.644897959,23.918957583,262.185390823,1549.250306789
548,4/22/2020,483.420408163,7.648979592,50.170961718,295.893877551,2.828571429,206.302040816,277.118367347,1558.346938776,443.244897959,23.930068694,262.119191010,1564.935727624
549,4/23/2020,478.514285714,7.097959184,50.170961718,281.236734694,2.824489796,199.432653061,279.081632653,1570.432653061,446.351020408,24.022502334,274.920151394,1573.539229025
550,4/24/2020,461.603921569,9.564705882,49.249673203,276.541176471,2.623529412,191.470588235,270.133333333,1511.003921569,429.901960784,23.688048553,268.665121382,1586.357226891
551,4/25/2020,461.529411765,9.643137255,49.249673203,275.325490196,2.627450980,189.803921569,271.725490196,1511.380392157,431.137254902,23.688048553,268.690597572,1586.606783380
552,4/26/2020,461.082352941,9.678431373,49.249673203,279.098039216,2.619607843,187.952941176,273.129411765,1511.741176471,431.223529412,23.688048553,268.693375350,1587.149267040
553,4/27/2020,462.713725490,9.690196078,49.264864613,284.176470588,2.615686275,181.741176471,280.972549020,1513.584313725,432.423529412,23.600476190,268.892021475,1595.937161531
554,4/28/2020,460.313725490,9.513725490,49.284472456,277.098039216,2.596078431,191.349019608,268.964705882,1525.658823529,433.023529412,23.588716153,269.097016807,1608.802558357
555,4/29/2020,460.952941176,9.505882353,49.288394024,274.839215686,2.588235294,187.505882353,273.447058824,1530.556862745,433.784313725,23.629080299,269.138001867,1627.482203548
556,4/30/2020,465.223529412,9.643137255,48.820393671,334.690196078,2.568627451,199.529411765,265.694117647,1541.764705882,434.545098039,23.465995912,267.051558786,1647.205902036
557,5/1/2020,465.792156863,9.517647059,48.917424483,338.505882353,2.505882353,199.945098039,265.847058824,1544.564705882,435.094117647,23.465995912,268.213490802,1659.546106443
558,5/2/2020,464.458823529,9.533333333,48.913502915,339.403921569,2.517647059,198.027450980,266.431372549,1545.482352941,435.509803922,23.465995912,270.663391627,1659.659880385
559,5/3/2020,461.921568627,9.552941176,48.913502915,339.247058824,2.525490196,196.137254902,265.784313725,1547.956862745,435.572549020,23.465995912,270.807715951,1659.913934439
560,5/4/2020,450.517647059,9.447058824,48.929189189,345.419607843,2.505882353,188.054901961,262.462745098,1556.501960784,438.725490196,23.431346809,270.979127867,1670.856063290
561,5/5/2020,448.188235294,9.380392157,48.968404875,348.592156863,2.466666667,187.188235294,261,1563.901960784,440.643137255,23.434049512,271.164460595,1680.788176243
562,5/6/2020,456.941176471,9.509803922,48.964483307,339.996078431,2.419607843,195.666666667,261.274509804,1568.952941176,441.270588235,23.376906655,271.232723143,1694.784306155
563,5/7/2020,462.439215686,9.760784314,48.739294118,336.129411765,2.364705882,205.203921569,257.235294118,1572.952941176,441.607843137,23.302498599,271.114823529,1713.423641457
564,5/8/2020,473.380392157,9.396078431,48.756773109,325,2.356862745,215.682352941,257.698039216,1573.992156863,442.313725490,23.302498599,271.972302521,1733.247170868
565,5/9/2020,472.243137255,9.388235294,48.756773109,327.556862745,2.372549020,213.568627451,258.674509804,1574.850980392,442.847058824,23.302498599,271.974969188,1732.927551821
566,5/10/2020,467.4,9.325490196,48.768201681,328.619607843,2.411764706,211.274509804,256.125490196,1580.745098039,443.015686275,23.302498599,271.992112045,1732.909848739
567,5/11/2020,464.964705882,10.074509804,48.777837535,334.972549020,2.858823529,205.698039216,259.266666667,1587.890196078,443.611764706,23.276481793,272.215619048,1744.624358543
568,5/12/2020,454.929411765,10.152941176,48.793523810,347.823529412,2.862745098,196.082352941,258.847058824,1594.470588235,447.113725490,23.275675070,272.275383754,1755.041859944
569,5/13/2020,442.957692308,9.703846154,48.551216117,340.180769231,2.853846154,186.534615385,256.423076923,1571.1,440.526923077,23.227553114,261.672952381,1778.595538462
570,5/14/2020,451.507692308,9.465384615,48.023956044,338.130769231,2.915384615,197.492307692,254.015384615,1576.946153846,441.607692308,23.039706960,259.349194139,1791.710402930
571,5/15/2020,456.038461538,9.496153846,48.035494505,344.788461538,2.915384615,190.261538462,265.776923077,1577.542307692,442,23.034578755,260.397582418,1804.625824176
572,5/16/2020,454.838461538,9.684615385,48.035494505,345.334615385,2.926923077,189.676923077,265.161538462,1578.157692308,442.584615385,23.034578755,260.408424908,1804.637362637
573,5/17/2020,450.257692308,9.684615385,48.035494505,344.307692308,2.961538462,187.792307692,262.465384615,1582.653846154,442.669230769,23.034578755,260.408424908,1804.737765568
574,5/18/2020,451.019230769,9.242307692,48.043772894,346.492307692,2.996153846,184.396153846,266.623076923,1585.996153846,442.8,23.037142857,260.464615385,1821.459413919
575,5/19/2020,446.284615385,9.057692308,47.841711875,352.996153846,3.023076923,184.353846154,261.930769231,1592.619230769,444.734615385,23.054318171,259.761105856,1838.790630129
576,5/20/2020,435.769811321,7.618867925,46.918996040,340.573584906,2.966037736,184.056603774,251.713207547,1569.475471698,437.335849057,22.745224785,253.549499185,1862.911914745
577,5/21/2020,442.230188679,7.539622642,46.996995108,337.309433962,3.041509434,192.415094340,249.815094340,1577.120754717,438.392452830,22.729513161,253.873945959,1884.139855579
578,5/22/2020,451.173584906,7.230188679,47.064896343,331.720754717,3.052830189,198.698113208,252.475471698,1579.184905660,439.007547170,22.788772420,254.236908922,1902.950128116
579,5/23/2020,447.513207547,7.113207547,47.111262520,331.962264151,3.064150943,195.547169811,251.966037736,1579.769811321,442.392452830,22.801118099,254.525180526,1904.363393897
580,5/24/2020,443.358490566,7.2,47.116200792,339.856603774,3.094339623,193.807547170,249.550943396,1583.539622642,442.777358491,22.803587235,254.643768926,1904.146703937
581,5/25/2020,441.637735849,7.2,47.137537852,340.935849057,3.116981132,193.826415094,247.811320755,1587.143396226,442.886792453,22.832669462,254.830759376,1904.358129513
582,5/26/2020,446.641509434,7.249056604,47.411635220,337.890566038,3.105660377,195.788679245,250.852830189,1592.128301887,445.060377358,22.864360587,257.170673189,1921.106312602
583,5/27/2020,447.252830189,6.788679245,47.441264850,339.539622642,3.086792453,202.607547170,244.645283019,1600.192452830,446.150943396,22.960389005,257.492429536,1939.326799441
584,5/28/2020,451.769811321,6.520754717,47.478371768,348.947169811,2.992452830,203.105660377,248.664150943,1602.475471698,446.807547170,22.980759376,258.500314465,1959.717097601
585,5/29/2020,449.879245283,6.596226415,47.527894246,352.098113208,2.913207547,196.569811321,253.309433962,1604.015094340,447.347169811,22.972455160,258.780910785,1976.643873748
586,5/30/2020,444.954716981,6.641509434,47.547099930,352.230188679,2.924528302,196.418867925,248.535849057,1608.788679245,447.498113208,22.979862567,258.963766597,1977.686233403
587,5/31/2020,440.290566038,6.637735849,47.549569066,350.781132075,2.950943396,193.916981132,246.373584906,1613.603773585,448.022641509,22.966759842,259.069939436,1977.237712555
588,6/1/2020,437.456603774,6.686792453,47.750407640,357.377358491,2.913207547,194.860377358,242.596226415,1622.237735849,450.079245283,23.016561845,259.724668064,1991.660330771
589,6/2/2020,438.007547170,6.743396226,48.281353366,352.143396226,2.875471698,200.015094340,237.992452830,1627.645283019,451.101886792,23.036384812,260.623305381,2016.429280224
590,6/3/2020,434.626415094,6.724528302,48.394269741,355.396226415,2.898113208,202.732075472,231.894339623,1637.441509434,453.128301887,23.059084556,261.000337759,2035.236116935
591,6/4/2020,440.181132075,6.471698113,48.313158971,356.169811321,2.867924528,202.150943396,238.030188679,1643.769811321,455.147169811,23.049583269,260.643357877,2058.955018663
592,6/5/2020,448.596226415,6.343396226,48.365713044,351.166037736,2.781132075,213.992452830,234.603773585,1647.645283019,456.566037736,23.081290586,260.857023061,2086.003318505
593,6/6/2020,446.773584906,6.335849057,48.396336350,351.177358491,2.826415094,207.645283019,239.128301887,1649.120754717,456.984905660,23.076412538,260.955532546,2085.333507184
594,6/7/2020,445.113207547,6.358490566,48.408531472,348.030188679,2.856603774,207.222641509,237.890566038,1653.728301887,457.173584906,23.078851562,261.042253413,2085.379940686
595,6/8/2020,445.735849057,6.475471698,48.455800992,349.788679245,3.339622642,199.407547170,246.328301887,1658.901886792,458.056603774,23.107265941,261.324183157,2096.111177583
596,6/9/2020,445.460377358,6.169811321,48.296367861,346.645283019,3.362264151,202.350943396,243.109433962,1665.196226415,459.686792453,23.024100174,261.154621000,2110.369344043
597,6/10/2020,441.320754717,6.120754717,48.363837741,348.935849057,3.335849057,192.486792453,248.833962264,1670.698113208,461.362264151,23.020954257,261.379579955,2143.079250335
598,6/11/2020,470.581132075,6.252830189,47.841078410,337.422641509,3.324528302,220.377358491,250.203773585,1676.305660377,461.690566038,22.818751366,257.693263884,2160.468140647
599,6/12/2020,464.403773585,6.358490566,47.980745975,347.441509434,3.362264151,219.867924528,244.535849057,1683.8,461.950943396,22.820038367,257.872294262,2176.759291906
600,6/13/2020,462.984905660,6.241509434,48.015292246,344.154716981,3.403773585,220.807547170,242.177358491,1687.516981132,462.298113208,22.860514558,257.968294845,2176.933105073
601,6/14/2020,458.977358491,6.226415094,48.024816056,342.750943396,3.426415094,219.950943396,239.026415094,1691.467924528,462.373584906,22.886705034,258.046415823,2176.762486341
602,6/15/2020,460.762962963,6.411111111,47.239346405,330.266666667,3.377777778,220.392592593,240.370370370,1663.651851852,454.448148148,22.678557505,253.087184956,2184.486109391
603,6/16/2020,484.033333333,7.051851852,47.310744181,303.670370370,3.370370370,213.974074074,270.059259259,1665.851851852,455.907407407,22.722706112,253.333110882,2202.743004243
604,6/17/2020,482.207407407,7.748148148,47.380233918,304.729629630,3.311111111,210.207407407,272,1677.614814815,457.466666667,22.725503956,253.661031992,2224.878399266
605,6/18/2020,477.896296296,8.185185185,46.897124495,303.929629630,3.337037037,200.696296296,277.2,1689.625925926,459.548148148,22.557828132,250.333949513,2241.287808918
606,6/19/2020,477.370370370,8.351851852,46.652295766,308.037037037,3.337037037,197.029629630,280.340740741,1692.562962963,460.711111111,22.601550388,250.523341947,2261.096203538
607,6/20/2020,476.251851852,8.388888889,46.696958855,324.6,3.340740741,191.959259259,284.292592593,1693.092592593,461.303703704,22.613178295,250.585715232,2260.349181740
608,6/21/2020,471.559259259,8.4,46.708586762,324.440740741,3.370370370,191.1,280.459259259,1697.7,461.388888889,22.604346386,250.648565560,2260.305691380
609,6/22/2020,478.388888889,8.307407407,46.550584537,319.492592593,3.344444444,194.540740741,283.848148148,1703.218518519,462.855555556,22.508547009,250.019491109,2262.470321250
610,6/23/2020,486.022222222,8.325925926,46.594960212,316.592592593,3.292592593,200.425925926,285.596296296,1709.688888889,463.788888889,22.492651537,250.422880440,2293.177266922
611,6/24/2020,488.255555556,8.922222222,46.719628647,318.5,3.214814815,202.085185185,286.170370370,1714.525925926,464.037037037,22.456596915,250.869869339,2312.924855094
612,6/25/2020,482.178181818,9.330909091,45.843612530,318.52,3.058181818,199.076363636,283.101818182,1687.476363636,456.745454545,22.214325843,245.764540347,2328.696944161
613,6/26/2020,475.842857143,9.410714286,45.382219851,327.064285714,2.842857143,198.278571429,277.564285714,1658.392857143,449.95,22.071485338,242.220992053,2341.839663509
614,6/27/2020,477.064285714,9.371428571,45.391592282,325.525,2.832142857,197.264285714,279.8,1658.828571429,450.153571429,22.078226911,242.322398504,2341.353928669
615,6/28/2020,473.725,9.360714286,45.398333855,324.935714286,2.846428571,197.092857143,276.632142857,1661.989285714,450.410714286,22.082721294,242.391384137,2340.662587597
616,6/29/2020,454.727586207,9.089655172,45.125628498,318.796551724,2.734482759,182.406896552,272.320689655,1607.313793103,436.020689655,21.959025146,240.854674403,2354.311240365
617,6/30/2020,454.165517241,8.972413793,45.289380495,314.424137931,2.641379310,186.675862069,267.489655172,1611.655172414,437.106896552,21.982159496,241.247528373,2375.825565814
618,7/1/2020,454.175862069,8.286206897,45.194062237,303.937931034,2.665517241,188.310344828,265.865517241,1618.265517241,441.175862069,21.937362863,240.916327446,2405.299957013
619,7/2/2020,468.640677966,8.044067797,44.732090395,288.945762712,2.616949153,201.898305085,266.742372881,1591.935593220,434.820338983,21.775189669,237.631390907,2426.145832661
620,7/3/2020,472.135593220,7.518644068,44.786930320,277.623728814,2.616949153,205.545762712,266.589830508,1591.935593220,435.179661017,21.778579500,237.854447135,2429.423949422
621,7/4/2020,472.162711864,7.508474576,44.793596987,277.183050847,2.616949153,205.572881356,266.589830508,1591.935593220,435.257627119,21.778579500,237.948528383,2428.455937584
622,7/5/2020,469.806779661,7.511864407,44.793596987,277.657627119,2.627118644,205.444067797,264.362711864,1594.159322034,435.457627119,21.776357277,237.978052193,2428.308576809
623,7/6/2020,468.284745763,7.044067797,44.809470003,275.050847458,2.959322034,202.118644068,266.166101695,1599.606779661,435.867796610,21.755609362,238.304718859,2446.548458434
624,7/7/2020,463.962711864,6.905084746,44.675072950,272.901694915,3.020338983,204.108474576,259.854237288,1608.850847458,437.013559322,21.746824362,237.852927299,2466.765462221
625,7/8/2020,457.915254237,6.583050847,44.737716521,264.864406780,3.054237288,202.772881356,255.142372881,1620.389830508,437.654237288,21.761110076,238.249009747,2494.675811759
626,7/9/2020,458.786440678,6.488135593,44.904476315,257.410169492,3.013559322,204.379661017,254.406779661,1625.735593220,438.752542373,21.804060346,238.797944993,2510.575718632
627,7/10/2020,462.901694915,6.918644068,44.812785556,257.677966102,3.013559322,204.308474576,258.593220339,1626.189830508,439.640677966,21.779985613,238.404947889,2517.663447030
628,7/11/2020,459.816949153,7.054237288,44.834938765,259.762711864,3.057627119,203.989830508,255.827118644,1628.955932203,440.186440678,21.782159526,238.414626101,2531.246875110
629,7/12/2020,458.728813559,7.064406780,44.839286592,261.728813559,3.067796610,202.081355932,256.647457627,1630.271186441,440.247457627,21.779985613,238.555723409,2530.197226024
630,7/13/2020,438.163934426,6.845901639,44.150108295,252.4,2.977049180,190.186885246,247.977049180,1587.508196721,427.360655738,21.523918016,234.846307746,2529.520713366
631,7/14/2020,417.416129032,6.738709677,43.567253177,250.154838710,2.851612903,187.703225806,229.712903226,1576.051612903,424.441935484,21.412170088,231.289345064,2540.065347019
632,7/15/2020,400.783870968,6.648387097,43.619110459,242.703225806,2.809677419,194.164516129,206.619354839,1600.703225806,424.912903226,21.500830890,230.326001955,2580.329032258
633,7/16/2020,402.419354839,6.348387097,43.797262952,252.761290323,2.754838710,198.145161290,204.274193548,1615.219354839,425.709677419,21.508602151,231.297556207,2583.800733138
634,7/17/2020,405.606451613,6.377419355,44.583382209,252.867741935,2.725806452,206.141935484,199.464516129,1620.990322581,426.241935484,21.691642229,231.813636364,2629.373313783
