SaleDate,UnitOfMeasureName,ProductCategoryName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,Units
9/13/2022,Each,Vape Product,734600.37,17644.5,734600.37,0,0,17644.5,15628
12/24/2022,Grams,Shake/Trim,11306.66,0,0,2296,11306.66,2296,311
6/9/2019,Grams,Shake/Trim (by strain),3158.1,0,0,213.5,3158.1,213.5,214
9/2/2022,Kilograms,Buds,144,0,0,0.03,144,0.03,1
5/11/2021,Each,Concentrate (Each),204487.67,3771,204487.67,0,0,3771,3449
5/27/2020,Each,Infused (non-edible),9950.82,253,9950.82,0,0,253,209
1/14/2022,Grams,Raw Pre-Rolls,722267,0,0,52750.6,722267,52750.6,36315
10/24/2019,Grams,Kief,2752.38,0,0,87.5,2752.38,87.5,89
12/3/2022,Each,Suppository,174,3,174,0,0,3,3
5/22/2019,Each,Infused (edible),135500.86,4733,135500.86,0,0,4733,3503
11/5/2022,Each,Infused Beverage,59393.92,7764,59393.92,0,0,7764,3751
2/28/2020,Grams,Shake/Trim (by strain),16456.8,0,0,1087,16456.8,1087,916
11/19/2021,Milligrams,Raw Pre-Rolls,20.01,0,0,1500,20.01,1500,3
7/30/2021,Each,Concentrate (Each),337141.47,6327,337141.47,0,0,6327,5701
5/11/2019,Each,Infused (edible),205902.18,7301,205902.18,0,0,7301,5592
3/28/2021,Grams,Concentrate,27660.05,0,0,412.5,27660.05,412.5,408
1/30/2023,Each,Concentrate (Each),157394.36,3950,157394.36,0,0,3950,3494
3/22/2019,Each,Infused (non-edible),5310.82,116,5310.82,0,0,116,102
5/30/2023,Each,Concentrate (Each),163714.37,4301,163714.37,0,0,4301,3701
1/23/2020,Grams,Kief,923,0,0,35,923,35,30
9/3/2022,Kilograms,Buds,144,0,0,0.03,144,0.03,1
4/13/2022,Grams,Raw Pre-Rolls,540334.93,0,0,42584.43,540334.93,42584.43,29781
9/8/2022,Each,Concentrate (Each),220872.53,5443,220872.53,0,0,5443,4687
12/23/2022,Grams,Shake/Trim,20189.15,0,0,3882.5,20189.15,3882.5,506
7/20/2021,Each,Infused Beverage,30520.35,3661,30520.35,0,0,3661,1983
6/29/2021,Grams,Kief,3075.84,0,0,111.86,3075.84,111.86,105
7/14/2021,Grams,Buds,1589282.37,0,0,113530.71,1589282.37,113530.71,30104
5/21/2019,Each,Infused (edible),121814.93,4155,121814.93,0,0,4155,3247
4/24/2023,Grams,Infused Pre-Rolls,50382.59,0,0,2544.02,50382.59,2544.02,2019
5/13/2019,Pounds,Buds,50,0,0,0,50,0,5
12/27/2019,Each,Vape Product,181052.63,2925,181052.63,0,0,2925,2793
3/17/2020,Grams,Concentrate,23473.25,0,0,324.5,23473.25,324.5,328
2/27/2023,Grams,Infused Pre-Rolls,47343.11,0,0,2180.73,47343.11,2180.73,1789
7/24/2019,Grams,Raw Pre-Rolls,41454.77,0,0,2708,41454.77,2708,1836
11/18/2022,Grams,Buds,2102144.62,0,0,257877.38,2102144.62,257877.38,48870
6/16/2022,Each,Infused (edible),582619.93,28231,582619.93,0,0,28231,21528
2/25/2019,Grams,Shake/Trim (by strain),5803.2,0,0,352.25,5803.2,352.25,197
1/8/2020,Grams,Buds,713746.77,0,0,48693.37,713746.77,48693.37,15715
5/8/2019,Each,Infused (edible),121217.74,4358,121217.74,0,0,4358,3209
11/3/2022,Grams,Kief,4607.53,0,0,214.6,4607.53,214.6,159
5/4/2021,Grams,Shake/Trim,1328.34,0,0,80.75,1328.34,80.75,60
11/6/2022,Each,Infused Beverage,36832.79,4656,36832.79,0,0,4656,2270
11/10/2021,Each,Infused (edible),442628.9,19727,442628.9,0,0,19727,15198
5/27/2022,Each,Concentrate (Each),278629.23,6182.4,278629.23,0,0,6182.4,5490
9/19/2021,Each,Vape Product,731655.05,12984,731655.05,0,0,12984,11635
2/4/2023,Grams,Concentrate,12505.39,0,0,319.2,12505.39,319.2,270
5/26/2023,Milligrams,Infused Pre-Rolls,83.44,0,0,4500,83.44,4500,3
6/24/2022,Grams,Infused Pre-Rolls,58370.94,0,0,2225.09,58370.94,2225.09,1912
4/5/2022,Each,Immature Plants,0.12,12,0.12,0,0,12,2
1/13/2022,Grams,Raw Pre-Rolls,542816.42,0,0,37992.94,542816.42,37992.94,26834
8/3/2022,Grams,Infused Pre-Rolls,43001.75,0,0,1925.55,43001.75,1925.55,1478
9/16/2022,Each,Vape Product,1149158.19,26659,1149158.19,0,0,26659,23913
2/16/2019,Grams,Shake/Trim (by strain),9939.09,0,0,677.8,9939.09,677.8,325
12/12/2020,Grams,Buds,1467702.77,0,0,103094.54,1467702.77,103094.54,27764
9/9/2022,Each,Concentrate (Each),269593.89,6831,269593.89,0,0,6831,5759
5/15/2023,Grams,Raw Pre-Rolls,590674.28,0,0,62605.53,590674.28,62605.53,39192
4/29/2021,Each,Vape Product,624375.76,11061,624375.76,0,0,11061,9805
2/25/2023,Each,Infused Beverage,53324.32,6443,53324.32,0,0,6443,3320
9/22/2021,Grams,Shake/Trim,5753.01,0,0,707.8,5753.01,707.8,100
1/3/2023,Each,Vape Product,751940.23,19798,751940.23,0,0,19798,17175
1/31/2023,Each,Concentrate (Each),167365.72,4512,167365.72,0,0,4512,3839
11/27/2020,Grams,Kief,8216.03,0,0,298,8216.03,298,265
6/16/2023,Grams,Buds,2271007.32,0,0,442348.19,2271007.32,442348.19,57520
8/12/2022,Grams,Infused Pre-Rolls,70570.83,0,0,3015.11,70570.83,3015.11,2349
4/17/2023,Grams,Infused Pre-Rolls,55655.09,0,0,2849.87,55655.09,2849.87,2289
7/18/2023,Each,Infused (edible),464457.65,23905,464457.65,0,0,23905,18375
11/25/2019,Grams,Concentrate,13775.38,0,0,196.5,13775.38,196.5,189
1/11/2021,Grams,Raw Pre-Rolls,269366.6,0,0,17879.73,269366.6,17879.73,12717
5/12/2022,Each,Concentrate (Each),214098.65,4618.5,214098.65,0,0,4618.5,4102
6/25/2020,Each,Infused (edible),310587.05,10656,310587.05,0,0,10656,8123
3/18/2023,Milligrams,Infused Pre-Rolls,265,0,0,9800,265,9800,11
10/18/2022,Grams,Concentrate,10590.8,0,0,258,10590.8,258,243
3/1/2021,Each,Infused Beverage,9846.3,1217,9846.3,0,0,1217,815
8/3/2023,Each,Immature Plants,326,7,326,0,0,7,7
11/8/2020,Each,Infused (edible),349976.84,12718,349976.84,0,0,12718,9809
3/8/2023,Grams,Infused Pre-Rolls,50977.54,0,0,2442.13,50977.54,2442.13,2044
3/27/2019,Each,Infused (non-edible),8451.58,193,8451.58,0,0,193,173
8/17/2020,Grams,Buds,1057933.63,0,0,73601.08,1057933.63,73601.08,19809
8/18/2021,Grams,Concentrate,5303.94,0,0,81,5303.94,81,79
9/1/2020,Grams,Kief,3813.15,0,0,139.5,3813.15,139.5,124
6/17/2022,Grams,Infused Pre-Rolls,58205.23,0,0,2210.34,58205.23,2210.34,1887
9/3/2022,Grams,Shake/Trim,11547.41,0,0,2160,11547.41,2160,240
5/15/2023,Each,Concentrate (Each),164396.85,4444,164396.85,0,0,4444,3825
6/1/2023,Grams,Kief,2284.63,0,0,104,2284.63,104,79
8/28/2020,Grams,Raw Pre-Rolls,318028.81,0,0,20586.35,318028.81,20586.35,15733
4/5/2023,Each,Immature Plants,458,9,458,0,0,9,5
5/16/2022,Milligrams,Concentrate,87.49,0,0,2000,87.49,2000,2
8/17/2021,Grams,Concentrate (Bulk),250,0,0,5.5,250,5.5,2
11/26/2022,Grams,Shake/Trim (by strain),45989.56,0,0,8454.7,45989.56,8454.7,1163
1/28/2022,Each,Vape Product,1448329.56,26770,1448329.56,0,0,26770,24623
2/18/2020,Grams,Buds,683833.6,0,0,46997.7,683833.6,46997.7,15185
9/13/2022,Milligrams,Concentrate,598.3,0,0,19000,598.3,19000,17
3/11/2023,Each,Infused (non-edible),14808.19,416,14808.19,0,0,416,367
8/6/2022,Each,Immature Plants,2277.28,93,2277.28,0,0,93,65
5/1/2019,Each,Concentrate (Each),289446.07,5560,289446.07,0,0,5560,4999
1/5/2019,Each,Infused (edible),34532.46,1604,34532.46,0,0,1604,1357
6/18/2021,Grams,Kief,5123.47,0,0,191.07,5123.47,191.07,168
6/1/2023,Grams,Concentrate,14111.81,0,0,428.3,14111.81,428.3,247
3/23/2022,Grams,Shake/Trim (by strain),38418.31,0,0,5950.25,38418.31,5950.25,992
7/12/2020,Grams,Concentrate,16256.7,0,0,247.5,16256.7,247.5,241
10/7/2019,Each,Infused (edible),199280.23,6527,199280.23,0,0,6527,4781
11/2/2022,Each,Infused (edible),459991.34,21936,459991.34,0,0,21936,16604
8/30/2022,Grams,Raw Pre-Rolls,605876.77,0,0,55616.65,605876.77,55616.65,33950
8/1/2023,Grams,Shake/Trim (by strain),78851.26,0,0,25274.81,78851.26,25274.81,2103
6/30/2021,Each,Infused (edible),500016.98,20607,500016.98,0,0,20607,15837
6/3/2021,Grams,Buds,1701333.43,0,0,122484.38,1701333.43,122484.38,31772
6/20/2022,Each,Infused (non-edible),14408.62,358,14408.62,0,0,358,299
4/20/2023,Each,Infused (non-edible),14815.46,479,14815.46,0,0,479,376
12/22/2020,Grams,Shake/Trim,1253.5,0,0,74,1253.5,74,25
9/1/2022,Milligrams,Infused Pre-Rolls,683.56,0,0,38000,683.56,38000,17
8/15/2022,Each,Infused (non-edible),12096.2,275,12096.2,0,0,275,237
5/11/2023,Grams,Shake/Trim,44900.08,0,0,12207,44900.08,12207,1062
1/16/2022,Grams,Concentrate (Bulk),416,0,0,6,416,6,5
9/2/2021,Grams,Raw Pre-Rolls,643440.18,0,0,44295.72,643440.18,44295.72,30132
2/3/2020,Grams,Kief,1355,0,0,47,1355,47,47
12/10/2022,Grams,Kief,3877,0,0,208,3877,208,161
7/13/2023,Each,Seeds,70,2,70,0,0,2,2
4/28/2022,Each,Vape Product,820673,16724,820673,0,0,16724,15045
11/22/2021,Each,Infused Beverage,26748.81,3299,26748.81,0,0,3299,1698
11/10/2022,Grams,Shake/Trim (by strain),59542.75,0,0,10838.4,59542.75,10838.4,1593
11/25/2020,Grams,Concentrate,54870.49,0,0,817.5,54870.49,817.5,773
4/27/2021,Grams,Concentrate (Bulk),725.83,0,0,13,725.83,13,11
11/25/2022,Grams,Buds,2609820.12,0,0,383858.9,2609820.12,383858.9,64121
7/14/2022,Each,Infused Beverage,51199.09,5966,51199.09,0,0,5966,3090
3/26/2019,Grams,Infused Pre-Rolls,232.8,0,0,13,232.8,13,9
12/10/2019,Grams,Raw Pre-Rolls,144103.58,0,0,9339.87,144103.58,9339.87,7465
12/3/2020,Each,Concentrate (Each),146982.08,2793,146982.08,0,0,2793,2474
5/29/2022,Each,Vape Product,775404.03,15896,775404.03,0,0,15896,14393
10/10/2020,Grams,Shake/Trim (by strain),10066,0,0,674,10066,674,562
8/28/2019,Each,Infused (non-edible),92951.89,1718,92951.89,0,0,1718,1413
3/16/2020,Grams,Kief,790,0,0,30.5,790,30.5,32
11/11/2019,Grams,Raw Pre-Rolls,80298.14,0,0,5190.53,80298.14,5190.53,4789
7/30/2023,Milligrams,Buds,60,0,0,7000,60,7000,1
6/27/2020,Each,Infused (non-edible),13027.03,321,13027.03,0,0,321,279
4/10/2019,Grams,Concentrate (Each),1440,0,0,24,1440,24,23
1/17/2023,Grams,Kief,2810.82,0,0,160.6,2810.82,160.6,118
7/2/2023,Each,Suppository,175,5,175,0,0,5,5
6/2/2019,Grams,Shake/Trim (by strain),7462.41,0,0,571.6,7462.41,571.6,305
1/2/2023,Grams,Buds,1558623.3,0,0,203787.72,1558623.3,203787.72,35250
12/30/2021,Each,Vape Product,1146523.82,21232,1146523.82,0,0,21232,18923
5/4/2021,Each,Concentrate (Each),216887.66,4039,216887.66,0,0,4039,3674
11/9/2022,Each,Immature Plants,320,12,320,0,0,12,10
9/30/2022,Grams,Raw Pre-Rolls,879079.68,0,0,79265.75,879079.68,79265.75,48839
4/6/2022,Each,Infused Beverage,27802.37,3089,27802.37,0,0,3089,1564
5/1/2023,Grams,Concentrate,12975.2,0,0,337,12975.2,337,234
11/5/2020,Grams,Infused Pre-Rolls,11189.93,0,0,472.3,11189.93,472.3,375
2/27/2022,Each,Infused Beverage,36012.81,4241,36012.81,0,0,4241,2323
2/12/2022,Grams,Infused Pre-Rolls,49012.75,0,0,1682.04,49012.75,1682.04,1509
8/24/2021,Each,Concentrate (Each),238867.9,4453,238867.9,0,0,4453,4004
10/23/2019,Each,Infused (non-edible),7643.4,184,7643.4,0,0,184,158
11/12/2021,Milligrams,Raw Pre-Rolls,73.37,0,0,5500,73.37,5500,9
8/4/2021,Grams,Raw Pre-Rolls,538407.76,0,0,35848.93,538407.76,35848.93,25187
4/30/2021,Grams,Buds,1953806.33,0,0,139928.85,1953806.33,139928.85,36637
5/15/2021,Grams,Kief,4026.99,0,0,180.7,4026.99,180.7,125
10/13/2020,Grams,Kief,2665.49,0,0,99,2665.49,99,86
11/11/2022,Grams,Shake/Trim (by strain),61111.69,0,0,11761.65,61111.69,11761.65,1707
2/5/2023,Milligrams,Concentrate,75,0,0,3000,75,3000,3
8/18/2021,Grams,Concentrate (Bulk),150,0,0,2.5,150,2.5,3
3/25/2019,Grams,Infused Pre-Rolls,486,0,0,27,486,27,20
3/24/2022,Grams,Shake/Trim (by strain),34099.22,0,0,5316.55,34099.22,5316.55,909
7/31/2023,Grams,Buds,1500772.25,0,0,258112.49,1500772.25,258112.49,39664
10/1/2020,Grams,Shake/Trim,1950,0,0,65,1950,65,49
2/14/2021,Grams,Shake/Trim,510,0,0,17,510,17,15
1/17/2022,Grams,Concentrate (Bulk),218,0,0,3,218,3,4
5/24/2023,Each,Suppository,210,6,210,0,0,6,8
2/3/2019,Each,Concentrate,15316.27,157,15316.27,0,0,157,147
3/17/2022,Each,Vape Product,828316.21,15985,828316.21,0,0,15985,14548
9/21/2020,Grams,Buds,1104446.92,0,0,76901.59,1104446.92,76901.59,20628
1/21/2020,Grams,Raw Pre-Rolls,141540.01,0,0,9107.08,141540.01,9107.08,6968
10/7/2022,Each,Infused (edible),805973.58,37854,805973.58,0,0,37854,29602
10/30/2020,Grams,Buds,1436101.86,0,0,100567.33,1436101.86,100567.33,27507
2/3/2023,Milligrams,Infused Pre-Rolls,230,0,0,7800,230,7800,7
7/14/2023,Grams,Kief,3474.59,0,0,200,3474.59,200,136
12/18/2021,Each,Infused Beverage,59531.07,7104,59531.07,0,0,7104,3830
10/30/2020,Grams,Concentrate,44714.71,0,0,668,44714.71,668,644
4/19/2023,Each,Infused (non-edible),8145.07,265,8145.07,0,0,265,222
10/8/2020,Grams,Kief,3025.5,0,0,115,3025.5,115,106
2/7/2022,Each,Vape Product,644697.88,11993,644697.88,0,0,11993,10868
9/14/2022,Milligrams,Concentrate,507.45,0,0,13000,507.45,13000,13
11/27/2022,Grams,Shake/Trim (by strain),39524.08,0,0,7379.6,39524.08,7379.6,1002
4/19/2023,Grams,Shake/Trim,52458.37,0,0,15467,52458.37,15467,1221
7/2/2020,Grams,Concentrate,26210.83,0,0,384.82,26210.83,384.82,363
2/20/2022,Kilograms,Buds,82.53,0,0,0,82.53,0,9
11/18/2019,Each,Infused (edible),191221.29,6410,191221.29,0,0,6410,4703
8/14/2022,Each,Infused (non-edible),16908.27,377,16908.27,0,0,377,314
12/17/2022,Pounds,Buds,235,0,0,0.04,235,0.04,3
8/4/2022,Grams,Raw Pre-Rolls,718439.18,0,0,61519,718439.18,61519,39324
7/29/2023,Grams,Concentrate,22425.26,0,0,709.3,22425.26,709.3,369
5/17/2022,Each,Infused Beverage,27158.75,3092,27158.75,0,0,3092,1617
6/19/2022,Each,Infused (non-edible),16588.87,388,16588.87,0,0,388,329
8/2/2023,Grams,Shake/Trim (by strain),83917.83,0,0,26697.58,83917.83,26697.58,2102
10/30/2021,Grams,Raw Pre-Rolls,679798.37,0,0,46460.28,679798.37,46460.28,31265
5/17/2022,Milligrams,Concentrate,273.74,0,0,5000,273.74,5000,3
8/27/2021,Each,Infused (edible),704339.94,29334,704339.94,0,0,29334,23085
4/30/2019,Each,Concentrate (Each),280082.4,5281,280082.4,0,0,5281,4748
4/28/2021,Grams,Concentrate (Bulk),1188,0,0,22,1188,22,16
3/10/2023,Each,Infused (non-edible),12211.73,356,12211.73,0,0,356,294
9/16/2021,Grams,Buds,1686876.24,0,0,124271.28,1686876.24,124271.28,31181
4/7/2021,Grams,Concentrate (Bulk),140,0,0,2,140,2,2
3/28/2022,Each,Infused (non-edible),10509.22,280,10509.22,0,0,280,235
9/1/2021,Grams,Kief,3018.4,0,0,132,3018.4,132,105
11/20/2019,Grams,Kief,1864,0,0,63.5,1864,63.5,73
5/19/2021,Grams,Concentrate,10211.4,0,0,148.5,10211.4,148.5,168
12/10/2018,Grams,Buds,111699.31,0,0,8082.18,111699.31,8082.18,2747
7/5/2023,Each,Infused (non-edible),15039.94,375,15039.94,0,0,375,312
9/15/2022,Grams,Buds,1707951.19,0,0,189454.67,1707951.19,189454.67,37622
6/20/2022,Each,Immature Plants,450,17,450,0,0,17,11
12/23/2021,Pounds,Buds,322.08,0,0,0.05,322.08,0.05,5
6/12/2022,Grams,Raw Pre-Rolls,568723.43,0,0,45351.15,568723.43,45351.15,30072
2/6/2019,Each,Concentrate (Each),152228.62,2867,152228.62,0,0,2867,2609
1/20/2019,Each,Infused (edible),13465.73,496,13465.73,0,0,496,479
8/13/2021,Milligrams,Shake/Trim,822.5,0,0,168000,822.5,168000,19
12/12/2018,Each,Concentrate (Each),97675.47,1897,97675.47,0,0,1897,1672
3/28/2023,Milligrams,Infused Pre-Rolls,147.5,0,0,5400,147.5,5400,5
12/27/2021,Grams,Concentrate (Bulk),240,0,0,3,240,3,2
11/5/2019,Grams,Buds,624887.2,0,0,42595.09,624887.2,42595.09,12828
3/25/2019,Grams,Raw Pre-Rolls,9028.8,0,0,604,9028.8,604,516
4/9/2022,Each,Infused (edible),818091.39,37421,818091.39,0,0,37421,29413
4/26/2022,Milligrams,Concentrate,685,0,0,17000,685,17000,16
1/7/2023,Grams,Concentrate,14805.23,0,0,402.6,14805.23,402.6,307
8/31/2022,Grams,Kief,3406.36,0,0,141,3406.36,141,116
9/22/2019,Each,Infused (edible),206964.83,6967,206964.83,0,0,6967,5332
10/30/2022,Each,Infused (non-edible),9911.46,244,9911.46,0,0,244,215
12/24/2021,Grams,Raw Pre-Rolls,849021.96,0,0,61834.36,849021.96,61834.36,40949
7/17/2022,Grams,Shake/Trim (by strain),69818.9,0,0,11537.44,69818.9,11537.44,1875
9/20/2022,Each,Vape Product,731662.82,17526,731662.82,0,0,17526,15559
4/14/2021,Grams,Shake/Trim,105,0,0,7,105,7,7
4/7/2023,Grams,Shake/Trim (by strain),68044.36,0,0,15453.4,68044.36,15453.4,1644
12/17/2022,Each,Infused (non-edible),18658.09,494,18658.09,0,0,494,385
3/14/2023,Each,Suppository,195.05,5,195.05,0,0,5,5
10/4/2021,Each,Infused Beverage,19717.6,2461,19717.6,0,0,2461,1363
2/26/2022,Each,Infused (edible),837132.73,38047,837132.73,0,0,38047,29742
7/20/2019,Grams,Raw Pre-Rolls,58279.27,0,0,3753.5,58279.27,3753.5,2932
8/29/2021,Grams,Concentrate (Bulk),100,0,0,1.5,100,1.5,2
7/9/2022,Grams,Shake/Trim (by strain),92457.27,0,0,16493.16,92457.27,16493.16,2577
8/6/2021,Each,Vape Product,1027205.82,18592,1027205.82,0,0,18592,16593
2/21/2023,Grams,Shake/Trim,36861.47,0,0,11497,36861.47,11497,750
3/14/2023,Grams,Shake/Trim (by strain),29661.91,0,0,6769.5,29661.91,6769.5,785
7/29/2022,Each,Infused Beverage,74450.67,8915,74450.67,0,0,8915,4437
12/8/2018,Each,Concentrate,4192.68,70,4192.68,0,0,70,67
9/25/2022,Milligrams,Concentrate,397.89,0,0,12000,397.89,12000,12
11/3/2021,Grams,Buds,1366583.95,0,0,102989.02,1366583.95,102989.02,25812
6/2/2019,Grams,Concentrate,7419.85,0,0,112.5,7419.85,112.5,119
12/14/2022,Each,Concentrate (Each),202006.9,5145,202006.9,0,0,5145,4425
3/25/2022,Each,Concentrate (Each),311897.62,6691,311897.62,0,0,6691,5828
11/20/2022,Grams,Raw Pre-Rolls,565308.64,0,0,50654.05,565308.64,50654.05,32833
4/1/2021,Each,Infused (edible),488755.27,18837,488755.27,0,0,18837,14890
5/12/2019,Grams,Concentrate,3466.06,0,0,45,3466.06,45,58
1/19/2023,Grams,Infused Pre-Rolls,50936.13,0,0,2377,50936.13,2377,1832
9/1/2019,Grams,Kief,1451.46,0,0,51,1451.46,51,49
10/27/2022,Each,Concentrate (Each),200991.27,4892.5,200991.27,0,0,4892.5,4304
6/27/2022,Grams,Buds,1403783.72,0,0,134425.24,1403783.72,134425.24,29145
9/18/2019,Grams,Buds,669469.24,0,0,46984.43,669469.24,46984.43,14960
6/4/2021,Grams,Raw Pre-Rolls,597739.2,0,0,40058.25,597739.2,40058.25,27707
10/11/2020,Each,Vape Product,465563.65,8041,465563.65,0,0,8041,6897
1/15/2023,Each,Immature Plants,1320,44,1320,0,0,44,32
5/7/2019,Grams,Shake/Trim (by strain),9281.52,0,0,945.2,9281.52,945.2,304
1/27/2023,Milligrams,Infused Pre-Rolls,194.75,0,0,3200,194.75,3200,8
7/2/2023,Each,Concentrate (Each),192970.45,5236,192970.45,0,0,5236,4602
6/4/2023,Grams,Infused Pre-Rolls,62128.64,0,0,3058.62,62128.64,3058.62,2517
8/7/2019,Each,Suppository,16,1,16,0,0,1,1
3/11/2022,Grams,Shake/Trim,4457,0,0,734.3,4457,734.3,68
1/23/2023,Each,Infused (edible),295773.21,14949,295773.21,0,0,14949,11358
6/5/2022,Milligrams,Raw Pre-Rolls,38.75,0,0,4000,38.75,4000,4
9/29/2022,Grams,Infused Pre-Rolls,52214.16,0,0,2418.02,52214.16,2418.02,1886
11/20/2021,Grams,Kief,4937.9,0,0,188,4937.9,188,164
1/27/2019,Grams,Buds,291841.27,0,0,19864,291841.27,19864,7745
2/7/2019,Each,Infused (non-edible),30490.03,483,30490.03,0,0,483,427
6/28/2022,Grams,Concentrate,4150.1,0,0,83,4150.1,83,78
4/3/2019,Each,Buds,15253.74,1290,15253.74,0,0,1290,968
3/5/2020,Each,Infused (edible),290619.01,10054,290619.01,0,0,10054,7790
2/8/2021,Each,Vape Product,444681.43,7775,444681.43,0,0,7775,6761
11/6/2021,Grams,Concentrate,7734.13,0,0,115,7734.13,115,124
7/14/2022,Grams,Kief,4627.25,0,0,179.01,4627.25,179.01,154
4/25/2023,Each,Vape Product,652650.73,18193,652650.73,0,0,18193,16189
12/13/2018,Each,Infused (non-edible),2329.09,61,2329.09,0,0,61,55
2/13/2022,Grams,Shake/Trim,4270.25,0,0,652,4270.25,652,56
6/17/2023,Each,Infused Beverage,66389.35,9075,66389.35,0,0,9075,4728
4/30/2022,Grams,Infused Pre-Rolls,61090.08,0,0,2244.86,61090.08,2244.86,1870
6/27/2019,Grams,Concentrate (Each),600,0,0,10,600,10,10
7/7/2020,Grams,Concentrate,18615.99,0,0,275.4,18615.99,275.4,254
11/4/2020,Grams,Concentrate,30184.34,0,0,456.5,30184.34,456.5,427
10/25/2021,Grams,Raw Pre-Rolls,452547.72,0,0,30938.43,452547.72,30938.43,21630
1/29/2019,Each,Concentrate,2257.51,39,2257.51,0,0,39,38
5/16/2019,Grams,Shake/Trim (by strain),8875.69,0,0,770.7,8875.69,770.7,345
9/30/2020,Grams,Shake/Trim,2100,0,0,70,2100,70,51
8/22/2021,Each,Infused (edible),370747.54,15222,370747.54,0,0,15222,12338
12/11/2021,Each,Infused Beverage,56106.5,6701,56106.5,0,0,6701,3637
4/6/2023,Milligrams,Infused Pre-Rolls,150,0,0,5200,150,5200,6
2/9/2023,Grams,Kief,2758.68,0,0,132.1,2758.68,132.1,115
9/20/2022,Grams,Infused Pre-Rolls,37863.27,0,0,1729.07,37863.27,1729.07,1290
5/7/2022,Grams,Infused Pre-Rolls,64371.32,0,0,2321.89,64371.32,2321.89,1975
2/13/2021,Grams,Shake/Trim,893.77,0,0,94,893.77,94,15
3/24/2022,Each,Vape Product,804551.06,15383,804551.06,0,0,15383,13915
8/27/2022,Each,Immature Plants,210,8,210,0,0,8,3
1/16/2020,Grams,Raw Pre-Rolls,132888.03,0,0,8486.46,132888.03,8486.46,7030
7/17/2023,Each,Concentrate (Each),163533.87,4434,163533.87,0,0,4434,3830
1/23/2023,Grams,Buds,1088100.48,0,0,155182.14,1088100.48,155182.14,27195
10/26/2022,Each,Concentrate (Each),179438.32,4451.5,179438.32,0,0,4451.5,3877
4/20/2021,Grams,Kief,4130.03,0,0,159.1,4130.03,159.1,133
1/10/2023,Grams,Infused Pre-Rolls,41891.84,0,0,1997.25,41891.84,1997.25,1626
12/24/2018,Each,Infused (non-edible),11207,206,11207,0,0,206,167
5/14/2022,Each,Infused Beverage,63093.01,6925,63093.01,0,0,6925,3550
4/3/2021,Grams,Buds,1962686.98,0,0,138585.71,1962686.98,138585.71,35999
12/13/2022,Each,Concentrate (Each),181017.97,4721,181017.97,0,0,4721,4027
4/14/2023,Grams,Shake/Trim,71392.11,0,0,21517.5,71392.11,21517.5,1480
2/10/2022,Each,Vape Product,819643.14,15292,819643.14,0,0,15292,13719
5/5/2023,Pounds,Buds,36,0,0,0,36,0,2
2/2/2019,Each,Infused (non-edible),41592,636,41592,0,0,636,554
8/3/2022,Grams,Raw Pre-Rolls,656206.76,0,0,54737.24,656206.76,54737.24,35547
6/11/2023,Grams,Infused Pre-Rolls,61294.33,0,0,3135.06,61294.33,3135.06,2592
2/13/2022,Kilograms,Buds,18.34,0,0,0,18.34,0,2
4/9/2022,Each,Concentrate (Each),289750.36,6186,289750.36,0,0,6186,5359
11/13/2019,Each,Infused (edible),207717.99,6924,207717.99,0,0,6924,5251
5/29/2023,Each,Suppository,196,7,196,0,0,7,7
10/6/2022,Each,Infused (edible),574306.08,27609,574306.08,0,0,27609,20862
7/30/2023,Grams,Concentrate,16056.26,0,0,509,16056.26,509,283
12/18/2021,Each,Infused (non-edible),23904.48,597,23904.48,0,0,597,520
1/31/2020,Each,Concentrate (Each),218325.95,3900.5,218325.95,0,0,3900.5,3563
11/16/2022,Grams,Concentrate (Bulk),414.76,0,0,16.5,414.76,16.5,15
2/4/2020,Each,Vape Product,213837.12,3592,213837.12,0,0,3592,3212
7/12/2021,Grams,Buds,1464286.28,0,0,104124.71,1464286.28,104124.71,28141
10/29/2020,Grams,Raw Pre-Rolls,285617.11,0,0,18364.15,285617.11,18364.15,13722
7/29/2021,Milligrams,Buds,307.2,0,0,24500,307.2,24500,5
3/2/2021,Each,Vape Product,483128.54,8577,483128.54,0,0,8577,7589
5/25/2023,Each,Infused (edible),595342.7,31037,595342.7,0,0,31037,23842
7/28/2023,Grams,Raw Pre-Rolls,982360.09,0,0,105469.64,982360.09,105469.64,63837
1/16/2021,Each,Infused (non-edible),20441.71,615,20441.71,0,0,615,472
9/7/2020,Grams,Infused Pre-Rolls,12309.16,0,0,512.8,12309.16,512.8,385
11/16/2022,Grams,Buds,1434450.54,0,0,175990.23,1434450.54,175990.23,33565
