SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
6/16/2022,Concentrate,Grams,0,0,91,2895.05,91,2895.05
10/9/2020,Kief,Grams,0,0,50,1116.81,50,1116.81
10/2/2020,Infused (non-edible),Each,356,8465.96,0,0,356,8465.96
6/29/2023,Infused Beverage,Each,1848,10534.55,0,0,1848,10534.55
3/23/2022,Shake/Trim,Grams,0,0,42,239.36,42,239.36
4/13/2023,Vape Product,Each,3946,113573.57,0,0,3946,113573.57
2/4/2023,Infused (edible),Each,3775,85809.88,0,0,3775,85809.88
9/24/2020,Buds,Grams,0,0,38919.45,428209.29,38919.45,428209.29
12/2/2022,Raw Pre-Rolls,Grams,0,0,14258.5,110175.14,14258.5,110175.14
4/1/2021,Concentrate (Each),Each,2230,88160.3,0,0,2230,88160.3
11/10/2021,Concentrate,Grams,0,0,22.5,953.58,22.5,953.58
11/7/2021,Infused Pre-Rolls,Grams,0,0,206.11,4026.75,206.11,4026.75
3/4/2021,Infused Pre-Rolls,Grams,0,0,179.75,3767.57,179.75,3767.57
5/10/2020,Shake/Trim (by strain),Grams,0,0,379.5,2127.98,379.5,2127.98
5/21/2019,Concentrate,Grams,0,0,150,7343.02,150,7343.02
7/14/2021,Raw Pre-Rolls,Milligrams,0,0,1000,9.55,1000,9.55
2/13/2020,Infused (non-edible),Each,201,6183.14,0,0,201,6183.14
8/4/2023,Buds,Grams,0,0,57165.07,322016.03,57165.07,322016.03
7/5/2020,Shake/Trim (by strain),Grams,0,0,481,3390.09,481,3390.09
3/17/2020,Infused (edible),Each,4166,134877.94,0,0,4166,134877.94
9/29/2020,Vape Product,Each,2607,124782.72,0,0,2607,124782.72
5/25/2019,Infused (non-edible),Each,338,13945.62,0,0,338,13945.62
10/15/2019,Shake/Trim (by strain),Grams,0,0,169,1944.33,169,1944.33
2/9/2022,Shake/Trim,Grams,0,0,280,1255.39,280,1255.39
8/27/2023,Vape Product,Each,2385,70638.75,0,0,2385,70638.75
2/17/2023,Infused Pre-Rolls,Milligrams,0,0,1693.5,4.4,1693.5,4.4
10/20/2020,Kief,Grams,0,0,25,539.96,25,539.96
1/3/2021,Concentrate (Each),Each,1074,45752.83,0,0,1074,45752.83
3/28/2021,Infused (edible),Each,3300,90139.95,0,0,3300,90139.95
10/30/2021,Infused Pre-Rolls,Grams,0,0,281.34,5778.17,281.34,5778.17
2/8/2021,Infused Pre-Rolls,Grams,0,0,148.7,3082.64,148.7,3082.64
1/28/2020,Infused (non-edible),Each,201,6026.94,0,0,201,6026.94
12/5/2021,Concentrate (Each),Each,1099,44382.08,0,0,1099,44382.08
2/12/2021,Vape Product,Each,3356,159979.27,0,0,3356,159979.27
1/15/2021,Buds,Grams,0,0,52817.23,569372.52,52817.23,569372.52
6/10/2021,Buds,Milligrams,0,0,3500,35,3500,35
12/29/2021,Concentrate (Bulk),Grams,0,0,5,269.38,5,269.38
10/28/2022,Infused (non-edible),Each,82,2644.24,0,0,82,2644.24
1/5/2022,Raw Pre-Rolls,Grams,0,0,7843.22,85388.15,7843.22,85388.15
4/5/2023,Shake/Trim (by strain),Grams,0,0,2282,8142.76,2282,8142.76
11/2/2021,Infused (edible),Each,3619,92646.93,0,0,3619,92646.93
4/26/2021,Shake/Trim,Grams,0,0,84,490.99,84,490.99
11/14/2022,Infused Beverage,Each,548,3794.94,0,0,548,3794.94
12/15/2022,Infused (non-edible),Each,126,3791.84,0,0,126,3791.84
7/15/2022,Shake/Trim (by strain),Grams,0,0,3718.3,16323.59,3718.3,16323.59
3/26/2022,Infused (non-edible),Each,180,5098.37,0,0,180,5098.37
7/14/2020,Buds,Grams,0,0,36150.01,390402.62,36150.01,390402.62
2/8/2019,Concentrate (Each),Each,358,15096.94,0,0,358,15096.94
4/5/2021,Concentrate,Grams,0,0,144,6567.75,144,6567.75
3/12/2023,Shake/Trim (by strain),Grams,0,0,938,3465.45,938,3465.45
4/21/2022,Raw Pre-Rolls,Grams,0,0,7259.15,71122.31,7259.15,71122.31
12/19/2019,Vape Product,Each,115,6709.81,0,0,115,6709.81
1/27/2023,Concentrate,Grams,0,0,69,2525.24,69,2525.24
12/14/2018,Concentrate (Each),Each,142,7348.35,0,0,142,7348.35
7/3/2023,Infused (non-edible),Each,129,3020.97,0,0,129,3020.97
5/2/2023,Kief,Grams,0,0,27,326.36,27,326.36
9/8/2022,Vape Product,Each,3534,118726.29,0,0,3534,118726.29
8/1/2019,Raw Pre-Rolls,Grams,0,0,3421.31,38154.11,3421.31,38154.11
9/27/2021,Vape Product,Each,2144,102493.49,0,0,2144,102493.49
7/12/2021,Infused Beverage,Each,608,4538.35,0,0,608,4538.35
8/31/2021,Concentrate (Bulk),Grams,0,0,2,87.54,2,87.54
9/27/2022,Concentrate,Milligrams,0,0,3000,91.75,3000,91.75
7/7/2022,Shake/Trim (by strain),Grams,0,0,4455.6,17446.13,4455.6,17446.13
5/16/2019,Infused (edible),Each,2351,61604.71,0,0,2351,61604.71
6/24/2022,Infused (edible),Each,5619,122873.2,0,0,5619,122873.2
12/31/2022,Shake/Trim,Grams,0,0,428.2,1380.54,428.2,1380.54
12/31/2020,Kief,Grams,0,0,81.5,1905.61,81.5,1905.61
5/17/2023,Buds,Grams,0,0,38350.82,231165.79,38350.82,231165.79
3/9/2020,Concentrate,Grams,0,0,144.5,7434.08,144.5,7434.08
5/29/2019,Infused (edible),Each,1980,55521.27,0,0,1980,55521.27
7/29/2020,Kief,Grams,0,0,98,2377.77,98,2377.77
6/23/2020,Vape Product,Each,2769,131033.39,0,0,2769,131033.39
4/16/2020,Infused (edible),Each,5236,142299.21,0,0,5236,142299.21
12/31/2020,Buds,Grams,0,0,64935.23,690459.43,64935.23,690459.43
3/10/2023,Raw Pre-Rolls,Grams,0,0,13431.81,106835.6,13431.81,106835.6
10/20/2020,Concentrate (Each),Each,1195,50315.56,0,0,1195,50315.56
11/17/2020,Infused Pre-Rolls,Grams,0,0,169.83,3615.87,169.83,3615.87
5/15/2019,Shake/Trim,Grams,0,0,3.5,50,3.5,50
7/16/2019,Shake/Trim (by strain),Grams,0,0,110.1,1115.89,110.1,1115.89
2/16/2022,Concentrate,Grams,0,0,98.5,3729.52,98.5,3729.52
11/29/2019,Shake/Trim (by strain),Grams,0,0,200.5,2157.86,200.5,2157.86
5/30/2023,Infused Beverage,Each,575,3780.53,0,0,575,3780.53
1/15/2021,Kief,Grams,0,0,49,1168.19,49,1168.19
2/28/2022,Concentrate (Each),Each,1642,60631.58,0,0,1642,60631.58
6/25/2022,Shake/Trim,Grams,0,0,274.8,1206.21,274.8,1206.21
4/28/2020,Infused (non-edible),Each,294,9047.12,0,0,294,9047.12
8/8/2019,Infused (non-edible),Each,454,18076.91,0,0,454,18076.91
11/4/2019,Infused (non-edible),Each,173,5419.6,0,0,173,5419.6
7/20/2023,Vape Product,Each,3758,112412.08,0,0,3758,112412.08
11/7/2021,Shake/Trim,Grams,0,0,214.2,1034.52,214.2,1034.52
3/20/2020,Shake/Trim (by strain),Grams,0,0,129,1466.51,129,1466.51
2/22/2021,Raw Pre-Rolls,Grams,0,0,6108.07,69604.23,6108.07,69604.23
7/14/2020,Kief,Grams,0,0,33,753.26,33,753.26
6/25/2021,Concentrate (Each),Each,1669,71723.38,0,0,1669,71723.38
8/19/2020,Shake/Trim (by strain),Grams,0,0,524.35,3753.38,524.35,3753.38
1/23/2022,Infused Pre-Rolls,Grams,0,0,225.36,4723.78,225.36,4723.78
2/12/2020,Raw Pre-Rolls,Grams,0,0,4496.5,50865.57,4496.5,50865.57
3/10/2022,Concentrate,Grams,0,0,61,2543.17,61,2543.17
5/17/2023,Kief,Grams,0,0,68,852.03,68,852.03
11/6/2020,Vape Product,Each,3256,151933.59,0,0,3256,151933.59
8/27/2019,Concentrate,Grams,0,0,51.5,2792.11,51.5,2792.11
6/3/2019,Shake/Trim,Grams,0,0,145,1355.92,145,1355.92
8/8/2021,Infused Pre-Rolls,Grams,0,0,182.9,3909.83,182.9,3909.83
7/11/2021,Concentrate (Each),Each,1447,58837.76,0,0,1447,58837.76
8/14/2023,Concentrate (Bulk),Grams,0,0,5,241.39,5,241.39
4/27/2021,Infused (edible),Each,3755,114585.45,0,0,3755,114585.45
5/2/2023,Buds,Grams,0,0,40914.17,253382.78,40914.17,253382.78
7/9/2020,Infused (non-edible),Each,223,6641.52,0,0,223,6641.52
5/20/2021,Infused Pre-Rolls,Grams,0,0,184.64,3741.63,184.64,3741.63
1/5/2023,Infused (edible),Each,4433,98687.79,0,0,4433,98687.79
7/29/2020,Buds,Grams,0,0,35290.52,389154.04,35290.52,389154.04
12/12/2022,Concentrate,Grams,0,0,65,2285.93,65,2285.93
8/3/2019,Kief,Grams,0,0,50.55,628.5,50.55,628.5
1/24/2022,Concentrate (Bulk),Grams,0,0,3,143.32,3,143.32
12/20/2022,Shake/Trim (by strain),Grams,0,0,2098.6,7850.27,2098.6,7850.27
5/6/2019,Buds,Each,24,886.6,0,0,24,886.6
5/2/2019,Raw Pre-Rolls,Grams,0,0,1580.35,20194.72,1580.35,20194.72
2/27/2019,Infused (edible),Each,351,7302.74,0,0,351,7302.74
7/8/2023,Shake/Trim (by strain),Grams,0,0,1809,5223.19,1809,5223.19
12/19/2021,Kief,Grams,0,0,38,887.07,38,887.07
5/26/2020,Concentrate,Grams,0,0,181,10359.88,181,10359.88
5/9/2019,Concentrate (Each),Each,1989,96632.02,0,0,1989,96632.02
6/22/2021,Concentrate,Grams,0,0,51,2335.93,51,2335.93
6/9/2022,Kief,Grams,0,0,44.5,879.47,44.5,879.47
3/31/2022,Shake/Trim (by strain),Grams,0,0,2179.6,9517.34,2179.6,9517.34
2/25/2019,Buds,Grams,0,0,1366.18,13736.13,1366.18,13736.13
8/24/2022,Infused Beverage,Each,721,6374.72,0,0,721,6374.72
10/24/2022,Vape Product,Each,3039,97244.43,0,0,3039,97244.43
8/15/2023,Infused Pre-Rolls,Grams,0,0,431.19,7580.3,431.19,7580.3
5/24/2019,Buds,Each,30,1293.72,0,0,30,1293.72
3/23/2023,Shake/Trim,Grams,0,0,252,1090.72,252,1090.72
3/7/2021,Shake/Trim,Grams,0,0,868,4487.7,868,4487.7
7/8/2022,Raw Pre-Rolls,Grams,0,0,13310.5,127858.66,13310.5,127858.66
3/19/2023,Infused (non-edible),Each,81,2449.38,0,0,81,2449.38
8/31/2021,Infused Beverage,Each,740,5756.99,0,0,740,5756.99
1/7/2019,Concentrate,Each,9,512.02,0,0,9,512.02
8/19/2019,Infused (edible),Each,1956,57769.3,0,0,1956,57769.3
11/20/2021,Raw Pre-Rolls,Grams,0,0,9762.8,109951.69,9762.8,109951.69
7/22/2022,Infused (non-edible),Each,140,4114.43,0,0,140,4114.43
1/23/2022,Infused (edible),Each,3409,80852.18,0,0,3409,80852.18
6/9/2022,Concentrate,Milligrams,0,0,1000,53.34,1000,53.34
8/9/2021,Concentrate (Bulk),Grams,0,0,6,201.16,6,201.16
5/25/2022,Buds,Grams,0,0,38427.2,324466.13,38427.2,324466.13
8/18/2019,Buds,Grams,0,0,14937.27,162947.29,14937.27,162947.29
6/16/2019,Raw Pre-Rolls,Grams,0,0,1802.68,21083.54,1802.68,21083.54
4/12/2023,Infused (non-edible),Each,84,2370.62,0,0,84,2370.62
5/5/2022,Infused (edible),Each,4691,100055.92,0,0,4691,100055.92
7/11/2021,Vape Product,Each,2855,109416.6,0,0,2855,109416.6
12/4/2021,Buds,Grams,0,0,43801.31,393703.23,43801.31,393703.23
7/14/2022,Infused (non-edible),Each,126,3859.2,0,0,126,3859.2
11/2/2022,Shake/Trim (by strain),Grams,0,0,1291.5,5398.94,1291.5,5398.94
12/21/2020,Raw Pre-Rolls,Grams,0,0,8203.6,95374.83,8203.6,95374.83
1/6/2020,Infused (non-edible),Each,171,5975.5,0,0,171,5975.5
12/24/2020,Concentrate (Each),Each,1875,79554.37,0,0,1875,79554.37
4/21/2020,Vape Product,Each,1825,83337.57,0,0,1825,83337.57
7/17/2023,Infused (edible),Each,3595,77487.73,0,0,3595,77487.73
6/13/2020,Shake/Trim (by strain),Grams,0,0,206,2411.6,206,2411.6
7/14/2019,Raw Pre-Rolls,Each,3,75,0,0,3,75
11/29/2021,Infused Pre-Rolls,Grams,0,0,191.43,3962.12,191.43,3962.12
8/29/2022,Shake/Trim,Grams,0,0,28.3,156.47,28.3,156.47
3/10/2021,Infused Beverage,Each,493,3855.58,0,0,493,3855.58
1/29/2021,Infused Pre-Rolls,Grams,0,0,275.28,5336.06,275.28,5336.06
4/20/2023,Immature Plants,Each,3,79.72,0,0,3,79.72
9/15/2019,Shake/Trim (by strain),Grams,0,0,384.6,3008.54,384.6,3008.54
5/14/2023,Kief,Grams,0,0,19,341.4,19,341.4
3/26/2023,Infused Beverage,Each,699,5133.97,0,0,699,5133.97
8/7/2021,Concentrate,Grams,0,0,51,2272.06,51,2272.06
1/10/2023,Vape Product,Each,3265,102949.19,0,0,3265,102949.19
3/10/2021,Infused Pre-Rolls,Grams,0,0,146.9,3005.71,146.9,3005.71
1/3/2021,Buds,Grams,0,0,31008.52,324141.79,31008.52,324141.79
5/14/2023,Raw Pre-Rolls,Grams,0,0,9331.8,69664.94,9331.8,69664.94
6/5/2020,Shake/Trim (by strain),Grams,0,0,422.5,2956.23,422.5,2956.23
2/23/2020,Infused (non-edible),Each,182,6289.06,0,0,182,6289.06
9/17/2022,Concentrate,Grams,0,0,61,2160.03,61,2160.03
8/23/2020,Raw Pre-Rolls,Grams,0,0,4727.52,55151.94,4727.52,55151.94
8/29/2021,Concentrate (Each),Each,1177,48585.45,0,0,1177,48585.45
5/18/2021,Vape Product,Each,2925,131579.71,0,0,2925,131579.71
10/9/2019,Shake/Trim (by strain),Grams,0,0,318.1,3221.27,318.1,3221.27
6/20/2020,Infused (edible),Each,4080,122201.88,0,0,4080,122201.88
12/27/2021,Concentrate (Each),Each,1769,68089.32,0,0,1769,68089.32
7/18/2020,Buds,Grams,0,0,36916.59,398372.9,36916.59,398372.9
5/29/2023,Buds,Grams,0,0,34938.95,194616.21,34938.95,194616.21
10/29/2019,Concentrate,Grams,0,0,86,4467.77,86,4467.77
9/5/2021,Shake/Trim,Grams,0,0,617.8,3214.45,617.8,3214.45
8/2/2020,Kief,Grams,0,0,41,974.49,41,974.49
4/7/2021,Concentrate (Each),Each,1905,82415.13,0,0,1905,82415.13
12/19/2020,Kief,Grams,0,0,87,1716.08,87,1716.08
10/18/2020,Infused (edible),Each,2782,78384.22,0,0,2782,78384.22
10/4/2021,Infused Pre-Rolls,Grams,0,0,135.8,3116.69,135.8,3116.69
9/26/2020,Infused (non-edible),Each,320,7513.75,0,0,320,7513.75
6/20/2019,Infused (non-edible),Each,343,13620.67,0,0,343,13620.67
2/12/2023,Shake/Trim (by strain),Grams,0,0,1762,6635.88,1762,6635.88
8/20/2022,Shake/Trim (by strain),Grams,0,0,2411.1,11615.05,2411.1,11615.05
11/25/2022,Concentrate,Grams,0,0,114.05,3920.07,114.05,3920.07
9/30/2022,Infused (non-edible),Each,104,3004.4,0,0,104,3004.4
1/20/2023,Infused (non-edible),Each,97,2747.65,0,0,97,2747.65
6/23/2022,Raw Pre-Rolls,Grams,0,0,12159.05,113397.55,12159.05,113397.55
11/1/2021,Raw Pre-Rolls,Grams,0,0,6867.9,78185.02,6867.9,78185.02
9/15/2021,Infused Beverage,Each,1000,7022.86,0,0,1000,7022.86
3/16/2019,Concentrate (Each),Each,286,12187.58,0,0,286,12187.58
10/6/2021,Concentrate (Bulk),Grams,0,0,2,80,2,80
4/20/2022,Infused (edible),Each,14875,291120.61,0,0,14875,291120.61
5/30/2022,Immature Plants,Each,5,75,0,0,5,75
1/12/2021,Buds,Grams,0,0,35729.38,386469.94,35729.38,386469.94
12/19/2018,Concentrate,Each,6,551,0,0,6,551
5/5/2023,Kief,Grams,0,0,49,821.25,49,821.25
9/12/2022,Infused Beverage,Each,844,5181.61,0,0,844,5181.61
6/5/2023,Infused (non-edible),Each,57,1907.47,0,0,57,1907.47
5/22/2023,Buds,Grams,0,0,38156.8,221522.42,38156.8,221522.42
5/13/2020,Concentrate,Grams,0,0,216,12000.59,216,12000.59
12/26/2020,Kief,Grams,0,0,90.5,1854.94,90.5,1854.94
2/20/2021,Shake/Trim,Grams,0,0,226,1100.47,226,1100.47
5/17/2019,Raw Pre-Rolls,Grams,0,0,2120.31,26013.11,2120.31,26013.11
3/4/2023,Shake/Trim,Grams,0,0,427,1621.81,427,1621.81
7/9/2020,Buds,Grams,0,0,37922.4,411796.48,37922.4,411796.48
6/9/2021,Concentrate,Grams,0,0,54,2557.7,54,2557.7
7/31/2019,Infused (edible),Each,2619,75968.56,0,0,2619,75968.56
3/14/2019,Infused (edible),Each,357,9580.74,0,0,357,9580.74
6/9/2022,Shake/Trim (by strain),Grams,0,0,2362.6,11826.73,2362.6,11826.73
5/1/2022,Infused (non-edible),Each,97,2656.95,0,0,97,2656.95
7/26/2020,Kief,Grams,0,0,21,525.81,21,525.81
11/10/2022,Vape Product,Each,4164,136695.53,0,0,4164,136695.53
5/11/2023,Shake/Trim (by strain),Grams,0,0,2473.5,8502.37,2473.5,8502.37
5/28/2019,Raw Pre-Rolls,Grams,0,0,1668.08,19639.41,1668.08,19639.41
7/24/2021,Vape Product,Each,2819,128207.15,0,0,2819,128207.15
1/4/2022,Infused (edible),Each,3896,85114.95,0,0,3896,85114.95
8/30/2020,Kief,Grams,0,0,30,706.79,30,706.79
4/19/2022,Infused (edible),Each,5153,107698.82,0,0,5153,107698.82
7/29/2023,Concentrate (Bulk),Grams,0,0,4.5,151.08,4.5,151.08
9/9/2022,Infused Beverage,Each,1518,11979.26,0,0,1518,11979.26
5/29/2022,Immature Plants,Each,4,72.86,0,0,4,72.86
9/22/2021,Infused (non-edible),Each,151,3928.72,0,0,151,3928.72
2/19/2021,Shake/Trim,Grams,0,0,283,1515,283,1515
2/15/2020,Concentrate (Each),Each,1451,64499.51,0,0,1451,64499.51
5/10/2020,Concentrate,Grams,0,0,195,10537.6,195,10537.6
11/4/2021,Raw Pre-Rolls,Grams,0,0,8529,96787.75,8529,96787.75
5/9/2021,Seeds,Each,2,23.37,0,0,2,23.37
1/7/2022,Infused (edible),Each,3015,63101.39,0,0,3015,63101.39
6/22/2022,Raw Pre-Rolls,Grams,0,0,9332.3,93779.03,9332.3,93779.03
6/3/2023,Kief,Grams,0,0,36,566.41,36,566.41
6/6/2021,Concentrate,Grams,0,0,56.5,2872.78,56.5,2872.78
1/1/2021,Infused (non-edible),Each,96,2294.85,0,0,96,2294.85
3/14/2020,Infused Pre-Rolls,Grams,0,0,152.18,2888.89,152.18,2888.89
11/26/2022,Concentrate,Grams,0,0,42,1465.25,42,1465.25
7/27/2021,Vape Product,Each,3118,136333.95,0,0,3118,136333.95
5/27/2019,Concentrate (Each),Each,1411,65132.71,0,0,1411,65132.71
6/18/2023,Buds,Grams,0,0,41312.07,230225.24,41312.07,230225.24
11/9/2022,Vape Product,Each,4800,141730.41,0,0,4800,141730.41
12/9/2020,Shake/Trim (by strain),Grams,0,0,562,3809.06,562,3809.06
12/22/2018,Concentrate,Each,17,1088.04,0,0,17,1088.04
10/4/2020,Concentrate (Each),Each,1165,47251,0,0,1165,47251
3/7/2023,Shake/Trim,Grams,0,0,707,2783.22,707,2783.22
12/14/2020,Buds,Grams,0,0,29476.5,317411.4,29476.5,317411.4
8/15/2020,Buds,Grams,0,0,38018.15,419148.24,38018.15,419148.24
9/16/2021,Infused Beverage,Each,880,6507.23,0,0,880,6507.23
8/29/2020,Infused Pre-Rolls,Grams,0,0,331.75,6811.08,331.75,6811.08
11/29/2020,Kief,Grams,0,0,17,348.94,17,348.94
1/30/2020,Concentrate (Each),Each,1229,51390.91,0,0,1229,51390.91
12/3/2021,Infused (non-edible),Each,176,6230.54,0,0,176,6230.54
8/14/2021,Shake/Trim (by strain),Grams,0,0,1631.05,7557.51,1631.05,7557.51
11/7/2022,Concentrate (Bulk),Grams,0,0,11.5,283.31,11.5,283.31
4/24/2021,Shake/Trim (by strain),Grams,0,0,1101,6425.52,1101,6425.52
5/18/2019,Raw Pre-Rolls,Grams,0,0,1825.29,21811.22,1825.29,21811.22
3/30/2021,Infused (non-edible),Each,136,3852.03,0,0,136,3852.03
3/15/2019,Infused (edible),Each,336,7389.52,0,0,336,7389.52
5/31/2019,Raw Pre-Rolls,Grams,0,0,3439.83,39797.94,3439.83,39797.94
1/13/2022,Shake/Trim (by strain),Grams,0,0,1486.5,7156.28,1486.5,7156.28
11/23/2022,Concentrate (Bulk),Grams,0,0,40,1058.3,40,1058.3
8/3/2019,Infused (edible),Each,2451,67536.7,0,0,2451,67536.7
9/12/2021,Vape Product,Each,1945,92941.15,0,0,1945,92941.15
5/3/2019,Infused (edible),Each,2667,74224.01,0,0,2667,74224.01
2/11/2023,Infused (non-edible),Each,127,4045.77,0,0,127,4045.77
1/17/2023,Shake/Trim (by strain),Grams,0,0,1626.3,6627.91,1626.3,6627.91
8/23/2019,Buds,Grams,0,0,27798.1,295835.93,27798.1,295835.93
1/17/2023,Shake/Trim,Grams,0,0,182,793.48,182,793.48
5/28/2021,Buds,Milligrams,0,0,24500,227.5,24500,227.5
4/20/2021,Concentrate,Grams,0,0,163.5,7084.81,163.5,7084.81
4/28/2022,Shake/Trim (by strain),Grams,0,0,2829,13306.95,2829,13306.95
5/9/2021,Shake/Trim,Grams,0,0,593.5,3193.1,593.5,3193.1
6/6/2022,Kief,Grams,0,0,32.5,771.2,32.5,771.2
8/18/2019,Raw Pre-Rolls,Grams,0,0,2687.47,28274.09,2687.47,28274.09
3/12/2023,Concentrate,Milligrams,0,0,1000,42,1000,42
3/24/2020,Concentrate,Grams,0,0,189.5,9999.85,189.5,9999.85
8/20/2022,Vape Product,Each,3244,108192.24,0,0,3244,108192.24
6/15/2019,Infused (edible),Each,2571,68885.38,0,0,2571,68885.38
1/22/2022,Raw Pre-Rolls,Grams,0,0,9889.15,105607.96,9889.15,105607.96
9/27/2022,Shake/Trim (by strain),Grams,0,0,1520.3,6254.34,1520.3,6254.34
7/7/2022,Infused (edible),Each,5261,104011.8,0,0,5261,104011.8
2/22/2019,Buds,Grams,0,0,2402.89,22483.45,2402.89,22483.45
10/28/2022,Infused Beverage,Each,1369,10398.43,0,0,1369,10398.43
5/21/2019,Buds,Each,81,1369.64,0,0,81,1369.64
11/19/2021,Infused (edible),Each,5883,135634.01,0,0,5883,135634.01
12/24/2021,Kief,Grams,0,0,52,1054.13,52,1054.13
5/20/2022,Buds,Grams,0,0,52055.9,436959.44,52055.9,436959.44
5/10/2023,Infused (non-edible),Each,101,2714.3,0,0,101,2714.3
8/6/2019,Kief,Grams,0,0,15.5,293.99,15.5,293.99
12/7/2021,Buds,Grams,0,0,33525.28,317132.49,33525.28,317132.49
6/29/2021,Infused Beverage,Each,1086,7669.79,0,0,1086,7669.79
5/11/2019,Buds,Each,61,2119.12,0,0,61,2119.12
4/3/2019,Concentrate (Each),Each,1128,53740.39,0,0,1128,53740.39
8/15/2023,Concentrate (Each),Each,1394,37338.86,0,0,1394,37338.86
8/19/2022,Infused (non-edible),Each,150,4284.4,0,0,150,4284.4
7/15/2022,Concentrate,Milligrams,0,0,4000,92.03,4000,92.03
4/28/2020,Shake/Trim,Grams,0,0,1,7.75,1,7.75
6/2/2023,Shake/Trim (by strain),Grams,0,0,3580,9657.09,3580,9657.09
5/4/2022,Raw Pre-Rolls,Grams,0,0,10859.85,102517.45,10859.85,102517.45
2/15/2023,Concentrate,Grams,0,0,125,3736.28,125,3736.28
6/8/2022,Infused (non-edible),Each,163,3630,0,0,163,3630
7/7/2022,Concentrate,Milligrams,0,0,2000,46.32,2000,46.32
8/28/2022,Infused (non-edible),Each,93,2613.62,0,0,93,2613.62
10/14/2020,Infused (edible),Each,3260,97603.03,0,0,3260,97603.03
11/2/2019,Concentrate,Grams,0,0,138,6610.53,138,6610.53
1/3/2020,Suppository,Each,31,1317.7,0,0,31,1317.7
4/25/2020,Vape Product,Each,2426,115236.05,0,0,2426,115236.05
3/2/2023,Buds,Grams,0,0,47782.4,284054.18,47782.4,284054.18
5/9/2022,Shake/Trim (by strain),Grams,0,0,945,5274.76,945,5274.76
8/6/2023,Concentrate (Each),Each,1129,32883.67,0,0,1129,32883.67
3/19/2023,Kief,Grams,0,0,25,483.9,25,483.9
12/17/2020,Raw Pre-Rolls,Grams,0,0,1955.75,22891.34,1955.75,22891.34
7/10/2019,Raw Pre-Rolls,Each,23,208.34,0,0,23,208.34
7/6/2022,Concentrate,Milligrams,0,0,16000,400.41,16000,400.41
9/21/2022,Concentrate,Grams,0,0,123.5,3937.96,123.5,3937.96
8/25/2022,Shake/Trim,Grams,0,0,113.8,421.85,113.8,421.85
9/1/2021,Shake/Trim,Grams,0,0,779.4,3975.89,779.4,3975.89
2/28/2021,Buds,Grams,0,0,32959.6,344039.3,32959.6,344039.3
8/19/2020,Raw Pre-Rolls,Grams,0,0,7834.57,89909.02,7834.57,89909.02
3/22/2023,Infused Beverage,Each,650,4735.54,0,0,650,4735.54
9/22/2022,Shake/Trim (by strain),Grams,0,0,2135.5,9064.97,2135.5,9064.97
5/14/2019,Infused Pre-Rolls,Grams,0,0,67,563.79,67,563.79
1/14/2023,Vape Product,Each,3565,117248.27,0,0,3565,117248.27
7/3/2021,Concentrate (Bulk),Grams,0,0,4,200,4,200
4/16/2019,Concentrate (Each),Each,1378,69840.52,0,0,1378,69840.52
2/20/2023,Infused (non-edible),Each,91,2802.6,0,0,91,2802.6
3/17/2021,Kief,Grams,0,0,145.6,2278.14,145.6,2278.14
3/6/2021,Infused Beverage,Each,843,6737.67,0,0,843,6737.67
8/11/2021,Concentrate,Grams,0,0,38,1615.37,38,1615.37
5/23/2020,Buds,Grams,0,0,42588,460536.78,42588,460536.78
6/1/2022,Infused (non-edible),Each,126,3785.8,0,0,126,3785.8
12/9/2019,Shake/Trim,Grams,0,0,7,78,7,78
6/13/2023,Shake/Trim (by strain),Grams,0,0,2782,7582.55,2782,7582.55
7/13/2023,Infused (edible),Each,4972,98174.5,0,0,4972,98174.5
5/6/2020,Kief,Grams,0,0,58.5,1175.35,58.5,1175.35
5/22/2021,Vape Product,Each,2804,131988.12,0,0,2804,131988.12
3/27/2023,Concentrate,Milligrams,0,0,2000,84,2000,84
1/12/2023,Shake/Trim (by strain),Grams,0,0,1933.2,8017.82,1933.2,8017.82
5/3/2023,Infused (non-edible),Each,134,4142.5,0,0,134,4142.5
5/10/2023,Raw Pre-Rolls,Grams,0,0,11062.45,85168.07,11062.45,85168.07
6/16/2020,Infused (edible),Each,4311,112987.28,0,0,4311,112987.28
4/20/2023,Infused Pre-Rolls,Grams,0,0,2383.85,36678,2383.85,36678
2/26/2023,Vape Product,Each,3142,97394.66,0,0,3142,97394.66
3/26/2019,Infused (non-edible),Each,48,1936.07,0,0,48,1936.07
1/12/2022,Buds,Grams,0,0,42728.22,398770.55,42728.22,398770.55
9/12/2022,Concentrate (Each),Each,1454,50212.17,0,0,1454,50212.17
8/15/2022,Infused Pre-Rolls,Grams,0,0,380.19,6525.34,380.19,6525.34
1/6/2023,Infused Beverage,Each,1258,9889.46,0,0,1258,9889.46
1/31/2020,Vape Product,Each,1775,88922.81,0,0,1775,88922.81
8/1/2023,Raw Pre-Rolls,Grams,0,0,14905.35,100621.28,14905.35,100621.28
3/22/2019,Buds,Grams,0,0,4821.35,49659.78,4821.35,49659.78
6/20/2022,Infused Pre-Rolls,Grams,0,0,251.45,5257.37,251.45,5257.37
2/26/2021,Vape Product,Each,4073,167144.13,0,0,4073,167144.13
